metric,env_steps,ppo_mean,ppo_std,dreamer_mean,dreamer_std,ppo_seed_0,ppo_seed_1,dreamer_seed_0,dreamer_seed_1,dreamer_seed_2,ppo_raw_seed_0,ppo_raw_seed_1,dreamer_raw_seed_0,dreamer_raw_seed_1,dreamer_raw_seed_2
mean_episode_return,69000.0,51.002998843079524,7.449327088537668,78.71146864355332,5.289569716924662,58.45232593161719,43.55367175454185,71.23727484817391,82.71622580565224,82.18090527683381,85.60156297683716,82.87265110015869,73.79337138725163,81.51986719820499,75.31106584265709
mean_episode_return,70000.0,52.00579173082397,7.1596739590168,78.50218839753978,5.141948493098506,59.16546568984077,44.84611777180717,71.25552684844172,82.64884866020769,81.60218968396993,88.91510677337646,77.30266380310059,73.26124731160046,80.93498802397252,75.13445159438133
mean_episode_return,71000.0,53.98231584827105,7.277410959913617,78.31955407448548,4.974328496722284,61.259726808184666,46.70490488835743,71.36496202016791,82.71399404262203,80.8797061606665,90.36220645904541,78.44253921508789,72.93522842608213,81.26784700378418,73.84577321913719
mean_episode_return,72000.0,57.00945085570926,7.666406236943747,78.12486759181238,4.825929961464565,64.675857092653,49.34304461876551,71.47912445206046,82.79309174735958,80.1023865760171,90.56501007080078,84.05565643310547,72.62353770886183,81.66450596221924,72.47978557303429
mean_episode_return,73000.0,60.089373452322825,7.538379547141851,77.91543780487908,4.706849348038707,67.62775299946468,52.550993905180974,71.59195640794148,82.8776877214961,79.27666928519963,90.76781368255615,89.66877365112305,72.31184699164153,82.06116492065429,71.11379792693138
mean_episode_return,74000.0,62.8836029739607,6.695934922922227,77.69126471368558,4.62606376042587,69.57953789688293,56.18766805103847,71.70345788781093,82.96778196503163,78.40255428821415,89.09425163269043,93.41921329498291,72.00015627442122,82.45782387908936,69.74781028082847
mean_episode_return,75000.0,65.2586021622022,5.138583504018328,77.45234831823188,4.592731150189015,70.39718566622052,60.12001865818387,71.81362889166886,83.06337447796618,77.48004158506063,84.60614109039307,94.3756365776062,71.68846555720091,82.85448283752442,68.38182263472557
mean_episode_return,76000.0,67.50010598983083,3.544574457974658,77.2269714421771,4.564081267857609,71.04468044780549,63.955531531856174,72.00371326253128,83.12256722199328,76.55463384200675,80.1180305480957,95.33205986022949,73.08289554331779,82.37128299152374,67.97139098024368
mean_episode_return,77000.0,69.79639122173899,2.4084092591490034,77.02115009383378,4.526132260174357,72.204800480888,67.38798196258999,72.27548630652481,83.11390352809296,75.6740604468836,76.4724850654602,95.35296297073364,74.59593285105706,81.82691649066925,67.62738835191726
mean_episode_return,78000.0,72.13860499007362,1.8994293581871773,76.83516581167918,4.47632473124657,74.0380343482608,70.23917563188644,72.6286788011874,83.03539905602345,74.84141957782666,76.19719982147217,91.63178539276123,76.10897015879631,81.28254998981475,67.28338572359085
mean_episode_return,79000.0,74.44980508089066,1.7104288481530716,76.66901859571324,4.415479775510904,76.16023392904373,72.73937623273758,73.06329074651906,82.88705380578475,74.05671123483589,75.92191457748413,87.91060781478882,77.62200746653556,80.73818348896027,66.93938309526443
mean_episode_return,80000.0,76.61457817327408,1.3805988686425366,76.522708445936,4.347280856184256,77.99517704191662,75.23397930463155,73.57932214251981,82.66886777737689,73.31993541791131,75.6466293334961,84.1894302368164,79.13504477427482,80.19381698810578,66.59538046693801
mean_episode_return,81000.0,78.72096941016969,1.0015992153258537,76.42803479785543,4.261033054957668,79.72256862549554,77.71937019484383,74.21151786763497,82.38911652027653,72.68347000565477,79.14514780044556,80.39234495162964,81.37772452936649,79.82323702626229,67.35131328925013
mean_episode_return,82000.0,80.67821353673935,0.6129438791956261,76.37425502839793,4.2062704657636525,81.29115741593498,80.06526965754372,74.88408895074764,82.10668411923295,72.13199201521317,82.64366626739502,76.59525966644287,83.67112809095859,79.46473848156928,68.18371221240878
mean_episode_return,83000.0,82.12324953363054,0.37268882422220173,76.36046864223069,4.183865179188473,82.49593835785275,81.75056070940835,75.59159872300134,81.82562412573928,71.66418307795145,86.14218473434448,72.7981743812561,85.96453165255069,79.10623993687629,69.01611113556743
mean_episode_return,84000.0,82.71627220085689,0.49829991090865633,76.38667563935373,4.191198624354374,83.21457211176555,82.21797228994824,76.33404718439611,81.54593653979552,71.28004319386959,87.07157707214355,57.298396825790405,88.2579352141428,78.7477413921833,69.84851005872608
mean_episode_return,85000.0,82.37233023842177,1.0441436043807428,76.45287601976706,4.225814504479156,83.4164738428025,81.32818663404102,77.11143433493191,81.26762136140165,70.97957236296759,87.35868787765503,38.872946202754974,90.5513387757349,78.38924284749031,70.68090898188473
mean_episode_return,86000.0,81.35947976935478,2.3243767860389895,76.50381524470983,4.221486288142318,83.68385655539376,79.03510298331578,77.82522155825013,80.88511900357973,70.8011051722996,87.6457986831665,20.447495579719543,90.77543139379621,75.81399297626018,72.3183342331791
mean_episode_return,87000.0,79.91218580731324,4.120111826629866,76.55852750705466,4.200286084991151,84.0322976339431,75.79207398068337,78.56169415618623,80.39988722629093,70.71400113868683,88.26003456115723,11.542450457811356,90.8556681708634,73.08463739783764,74.01172388161659
mean_episode_return,88000.0,78.18675836140201,6.285423639984359,76.61860307646685,4.178507503774304,84.47218200138637,71.90133472141765,79.327326794728,79.81253752499308,70.7159449096795,89.09235382080078,8.984342336654663,90.93590494793058,70.3552818194151,75.70511353005409
mean_episode_return,89000.0,76.41581192612648,8.420020260981147,76.68404195294634,4.175707646335643,84.83583218710763,67.99579166514533,80.12211947387534,79.12306989968614,70.80693648527752,89.92467308044434,6.426234215497971,91.01614172499777,67.62592624099254,77.3985031784916
mean_episode_return,90000.0,74.7573545603525,10.31737660794031,76.75484413649318,4.21586256032621,85.07473116829281,64.43997795241219,80.94607219362835,78.3314843503702,70.98697586548096,90.61844158172607,8.200563132762909,91.09637850206495,64.89657066257,79.0918928269291
mean_episode_return,91000.0,73.36116791693937,11.81781454526243,76.88547803708309,4.375144970134837,85.1789824622018,61.54335337167694,81.78707044855909,77.70479408299104,71.16456957969915,91.10438394546509,16.473547607660294,90.92221066514581,67.77449240900994,78.86391959296405
mean_episode_return,92000.0,72.11193250545433,13.12553185437407,77.07954325696993,4.5930773908755365,85.23746435982841,58.98640065108027,82.63445752093475,77.21785969607602,71.38631255389902,91.5903263092041,24.746532082557678,90.73035694597095,71.04222487856865,78.50237567733467
mean_episode_return,93000.0,70.99092377154601,14.316065080818678,77.33702679812092,4.841646729462741,85.30698885236468,56.674858690727326,83.48755111702684,76.86764309540497,71.65588618193095,92.0250244140625,35.513275265693665,90.5385032267961,74.30995734812737,78.14083176170529
mean_episode_return,94000.0,70.23076213896275,15.147032989632518,77.6579286605361,5.100904856579949,85.37779512859527,55.08372914933023,84.34635123683537,76.65414428097795,71.973290463795,92.25474548339844,56.25505328178406,90.34664950762122,77.57768981768608,77.7792878460759
mean_episode_return,95000.0,69.92047244665169,15.618761487659953,78.04224884421548,5.356220883015332,85.53923393431164,54.301710958991734,85.21085788036041,76.57736325279491,72.33852539949112,92.48446655273438,76.99683129787445,90.15479578844636,80.84542228724479,77.4177439304465
mean_episode_return,96000.0,70.19359195303349,15.73173943516754,78.42379626862368,5.600435629244922,85.92533138820103,54.46185251786595,86.0451703250911,76.47947254224944,72.74674593853048,92.71418762207031,97.73860931396484,89.20902689654588,80.79877791606903,76.95445395455242
mean_episode_return,97000.0,70.23946341517426,16.28776341889586,78.76968659113392,5.806525298750413,86.52722683407012,53.9516999962784,86.76554895585832,76.39139822458976,73.15211259295371,92.75783491134644,84.61885690689087,88.21084678942918,80.52172232067107,76.4840907231319
