metric,tag,iteration,raw_value,smoothed_value
train_mean_reward,Train/mean_reward,1263.0,97.47488403320312,98.72226247761613
train_mean_reward,Train/mean_reward,1264.0,98.33722686767578,98.64525535562805
train_mean_reward,Train/mean_reward,1265.0,98.34751892089844,98.58570806868212
train_mean_reward,Train/mean_reward,1266.0,98.3837661743164,98.54531968980899
train_mean_reward,Train/mean_reward,1267.0,98.37484741210938,98.51122523426908
train_mean_reward,Train/mean_reward,1268.0,98.41019439697266,98.4910190668098
train_mean_reward,Train/mean_reward,1269.0,98.39324951171875,98.47146515579159
train_mean_reward,Train/mean_reward,1270.0,98.4005126953125,98.45727466369578
train_mean_reward,Train/mean_reward,1271.0,98.40240478515625,98.44630068798789
train_mean_reward,Train/mean_reward,1272.0,98.41109466552734,98.43925948349577
train_mean_reward,Train/mean_reward,1273.0,98.4348373413086,98.43837505505834
train_mean_reward,Train/mean_reward,1274.0,98.48212432861328,98.44712490976933
train_mean_reward,Train/mean_reward,1275.0,98.44850158691406,98.44740024519828
train_mean_reward,Train/mean_reward,1276.0,98.4537124633789,98.44866268883442
train_mean_reward,Train/mean_reward,1277.0,98.40084838867188,98.43909982880191
train_mean_reward,Train/mean_reward,1278.0,98.36305236816406,98.42389033667433
train_mean_reward,Train/mean_reward,1279.0,98.39787292480469,98.4186868543004
train_mean_reward,Train/mean_reward,1280.0,98.41218566894531,98.4173866172294
train_mean_reward,Train/mean_reward,1281.0,98.4228515625,98.41847960628353
train_mean_reward,Train/mean_reward,1282.0,99.23220825195312,98.58122533541744
train_mean_reward,Train/mean_reward,1283.0,99.25667572021484,98.71631541237693
train_mean_reward,Train/mean_reward,1284.0,99.25991821289062,98.82503597247967
train_mean_reward,Train/mean_reward,1285.0,99.24421691894531,98.9088721617728
train_mean_reward,Train/mean_reward,1286.0,99.23684692382812,98.97446711418388
train_mean_reward,Train/mean_reward,1287.0,99.24784088134766,99.02914186761664
train_mean_reward,Train/mean_reward,1288.0,99.24393463134766,99.07210042036284
train_mean_reward,Train/mean_reward,1289.0,99.26872253417969,99.11142484312622
train_mean_reward,Train/mean_reward,1290.0,99.30025482177734,99.14919083885644
train_mean_reward,Train/mean_reward,1291.0,99.25516510009766,99.17038569110468
train_mean_reward,Train/mean_reward,1292.0,99.2450180053711,99.18531215395797
train_mean_reward,Train/mean_reward,1293.0,99.23393249511719,99.19503622218981
train_mean_reward,Train/mean_reward,1294.0,99.24469757080078,99.20496849191201
train_mean_reward,Train/mean_reward,1295.0,99.2285385131836,99.20968249616634
train_mean_reward,Train/mean_reward,1296.0,99.2403793334961,99.2158218636323
train_mean_reward,Train/mean_reward,1297.0,99.287109375,99.23007936590585
train_mean_reward,Train/mean_reward,1298.0,99.26956939697266,99.23797737211922
train_mean_reward,Train/mean_reward,1299.0,99.28710174560547,99.24780224681646
train_mean_reward,Train/mean_reward,1300.0,99.28710174560547,99.25566214657427
train_mean_reward,Train/mean_reward,1301.0,99.30742645263672,99.26601500778676
train_mean_reward,Train/mean_reward,1302.0,99.32579803466797,99.277971613163
train_mean_reward,Train/mean_reward,1303.0,99.28722381591797,99.279822053714
train_mean_reward,Train/mean_reward,1304.0,99.29127502441406,99.282112647854
train_mean_reward,Train/mean_reward,1305.0,99.30479431152344,99.2866489805879
train_mean_reward,Train/mean_reward,1306.0,99.29824829101562,99.28896884267346
train_mean_reward,Train/mean_reward,1307.0,99.2944107055664,99.29005721525203
train_mean_reward,Train/mean_reward,1308.0,99.28429412841797,99.28890459788522
train_mean_reward,Train/mean_reward,1309.0,99.27664184570312,99.2864520474488
train_mean_reward,Train/mean_reward,1310.0,99.25721740722656,99.28060511940436
train_mean_reward,Train/mean_reward,1311.0,99.27751159667969,99.27998641485942
train_mean_reward,Train/mean_reward,1312.0,99.26241302490234,99.276471736868
train_mean_reward,Train/mean_reward,1313.0,100.4618148803711,99.51354036556862
train_mean_reward,Train/mean_reward,1314.0,101.28720092773438,99.86827247800177
train_mean_reward,Train/mean_reward,1315.0,101.28350067138672,100.15131811667877
train_mean_reward,Train/mean_reward,1316.0,101.28831481933594,100.3787174572102
train_mean_reward,Train/mean_reward,1317.0,101.26443481445312,100.55586092865877
train_mean_reward,Train/mean_reward,1318.0,101.28160858154297,100.70101045923562
train_mean_reward,Train/mean_reward,1319.0,101.26728820800781,100.81426600899006
train_mean_reward,Train/mean_reward,1320.0,101.29496002197266,100.91040481158659
train_mean_reward,Train/mean_reward,1321.0,101.27725982666016,100.9837758146013
train_mean_reward,Train/mean_reward,1322.0,101.27725982666016,101.04247261701308
train_mean_reward,Train/mean_reward,1323.0,101.24472045898438,101.08292218540734
train_mean_reward,Train/mean_reward,1324.0,101.23135375976562,101.112608500279
train_mean_reward,Train/mean_reward,1325.0,101.23099517822266,101.13628583586772
train_mean_reward,Train/mean_reward,1326.0,101.20171356201172,101.14937138109653
train_mean_reward,Train/mean_reward,1327.0,101.22171020507812,101.16383914589284
train_mean_reward,Train/mean_reward,1328.0,101.2193832397461,101.17494796466349
train_mean_reward,Train/mean_reward,1329.0,101.2193832397461,101.18383501968
train_mean_reward,Train/mean_reward,1330.0,101.236572265625,101.19438246886901
train_mean_reward,Train/mean_reward,1331.0,101.2511215209961,101.20573027929441
train_mean_reward,Train/mean_reward,1332.0,101.2555160522461,101.21568743388475
train_mean_reward,Train/mean_reward,1333.0,101.25362396240234,101.22327473958828
train_mean_reward,Train/mean_reward,1334.0,101.25074768066406,101.22876932780343
train_mean_reward,Train/mean_reward,1335.0,101.23934936523438,101.23088533528961
train_mean_reward,Train/mean_reward,1336.0,101.24564361572266,101.23383699137622
train_mean_reward,Train/mean_reward,1337.0,101.2149658203125,101.23006275716348
train_mean_reward,Train/mean_reward,1338.0,101.20269012451172,101.22458823063313
train_mean_reward,Train/mean_reward,1339.0,101.21006774902344,101.22168413431119
train_mean_reward,Train/mean_reward,1340.0,101.18876647949219,101.21510060334738
train_mean_reward,Train/mean_reward,1341.0,101.1844253540039,101.20896555347869
train_mean_reward,Train/mean_reward,1342.0,101.20170593261719,101.20751362930639
train_mean_reward,Train/mean_reward,1343.0,101.21170806884766,101.20835251721465
train_mean_reward,Train/mean_reward,1344.0,101.2068862915039,101.2080592720725
train_mean_reward,Train/mean_reward,1345.0,101.21094512939453,101.2086364435369
train_mean_reward,Train/mean_reward,1346.0,101.20804595947266,101.20851834672405
train_mean_reward,Train/mean_reward,1347.0,101.205078125,101.20783030237925
train_mean_reward,Train/mean_reward,1348.0,101.2120361328125,101.2086714684659
train_mean_reward,Train/mean_reward,1349.0,101.20768737792969,101.20847465035865
train_mean_reward,Train/mean_reward,1350.0,101.23241424560547,101.21326256940802
train_mean_reward,Train/mean_reward,1351.0,101.22837829589844,101.2162857147061
train_mean_reward,Train/mean_reward,1352.0,101.23204803466797,101.21943817869848
train_mean_reward,Train/mean_reward,1353.0,101.22777557373047,101.22110565770487
train_mean_reward,Train/mean_reward,1354.0,101.2610855102539,101.22910162821468
train_mean_reward,Train/mean_reward,1355.0,101.25843811035156,101.23496892464206
train_mean_reward,Train/mean_reward,1356.0,101.23162841796875,101.2343008233074
train_mean_reward,Train/mean_reward,1357.0,101.2286376953125,101.23316819770842
train_mean_reward,Train/mean_reward,1358.0,101.2286376953125,101.23226209722924
train_mean_reward,Train/mean_reward,1359.0,101.18193817138672,101.22219731206073
train_mean_reward,Train/mean_reward,1360.0,101.18193817138672,101.21414548392592
train_mean_reward,Train/mean_reward,1361.0,100.19847106933594,101.01101060100792
train_mean_reward,Train/mean_reward,1362.0,100.19847106933594,100.84850269467353
train_mean_reward,Train/mean_reward,1363.0,100.19774627685547,100.71835141110991
train_mean_reward,Train/mean_reward,1364.0,100.19774627685547,100.61423038425902
train_mean_reward,Train/mean_reward,1365.0,100.19357299804688,100.5300989070166
train_mean_reward,Train/mean_reward,1366.0,100.19357299804688,100.46279372522264
train_mean_reward,Train/mean_reward,1367.0,100.15853118896484,100.40194121797107
train_mean_reward,Train/mean_reward,1368.0,100.15853118896484,100.35325921216982
train_mean_reward,Train/mean_reward,1369.0,100.15757751464844,100.31412287266554
train_mean_reward,Train/mean_reward,1370.0,100.15757751464844,100.28281380106212
train_mean_reward,Train/mean_reward,1371.0,100.0882797241211,100.24390698567392
train_mean_reward,Train/mean_reward,1372.0,100.0882797241211,100.21278153336335
train_mean_reward,Train/mean_reward,1373.0,100.10245513916016,100.19071625452271
train_mean_reward,Train/mean_reward,1374.0,100.10580444335938,100.17373389229004
train_mean_reward,Train/mean_reward,1375.0,100.09785461425781,100.1585580366836
train_mean_reward,Train/mean_reward,1376.0,100.07213592529297,100.14127361440548
train_mean_reward,Train/mean_reward,1377.0,100.06654357910156,100.1263276073447
train_mean_reward,Train/mean_reward,1378.0,100.07991790771484,100.11704566741874
train_mean_reward,Train/mean_reward,1379.0,100.07073974609375,100.10778448315375
train_mean_reward,Train/mean_reward,1380.0,100.07389068603516,100.10100572373004
train_mean_reward,Train/mean_reward,1381.0,100.07389068603516,100.09558271619107
train_mean_reward,Train/mean_reward,1382.0,100.06831359863281,100.09012889267942
train_mean_reward,Train/mean_reward,1383.0,100.1065444946289,100.09341201306933
train_mean_reward,Train/mean_reward,1384.0,100.10948944091797,100.09662749863905
train_mean_reward,Train/mean_reward,1385.0,100.09058380126953,100.09541875916516
train_mean_reward,Train/mean_reward,1386.0,100.09058380126953,100.09445176758604
train_mean_reward,Train/mean_reward,1387.0,100.06610107421875,100.08878162891257
train_mean_reward,Train/mean_reward,1388.0,100.06610107421875,100.0842455179738
train_mean_reward,Train/mean_reward,1389.0,100.06453704833984,100.08030382404701
train_mean_reward,Train/mean_reward,1390.0,100.04056549072266,100.07235615738213
train_mean_reward,Train/mean_reward,1391.0,100.033935546875,100.06467203528071
train_mean_reward,Train/mean_reward,1392.0,100.037353515625,100.05920833134957
train_mean_reward,Train/mean_reward,1393.0,100.05458068847656,100.05828280277497
train_mean_reward,Train/mean_reward,1394.0,100.06034851074219,100.05869594436842
train_mean_reward,Train/mean_reward,1395.0,100.05039978027344,100.05703671154943
train_mean_reward,Train/mean_reward,1396.0,100.05816650390625,100.05726267002079
train_mean_reward,Train/mean_reward,1397.0,100.0687255859375,100.05955525320414
train_mean_reward,Train/mean_reward,1398.0,100.0531997680664,100.0582841561766
train_mean_reward,Train/mean_reward,1399.0,100.02491760253906,100.05161084544909
train_mean_reward,Train/mean_reward,1400.0,100.02906799316406,100.04710227499208
train_mean_reward,Train/mean_reward,1401.0,98.98526000976562,99.8347338219468
train_mean_reward,Train/mean_reward,1402.0,98.99414825439453,99.66661670843635
train_mean_reward,Train/mean_reward,1403.0,98.96678161621094,99.52664968999126
train_mean_reward,Train/mean_reward,1404.0,98.98187255859375,99.41769426371175
train_mean_reward,Train/mean_reward,1405.0,99.02071380615234,99.33829817219987
train_mean_reward,Train/mean_reward,1406.0,99.02071380615234,99.27478129899036
train_mean_reward,Train/mean_reward,1407.0,99.06134796142578,99.23209463147744
train_mean_reward,Train/mean_reward,1408.0,99.06134796142578,99.1979452974671
train_mean_reward,Train/mean_reward,1409.0,99.06189727783203,99.17073569354008
train_mean_reward,Train/mean_reward,1410.0,99.06189727783203,99.14896801039848
train_mean_reward,Train/mean_reward,1411.0,99.06694793701172,99.13256399572113
train_mean_reward,Train/mean_reward,1412.0,99.05911254882812,99.11787370634252
train_mean_reward,Train/mean_reward,1413.0,99.09568786621094,99.11343653831621
train_mean_reward,Train/mean_reward,1414.0,99.135009765625,99.11775118377797
train_mean_reward,Train/mean_reward,1415.0,99.1343994140625,99.12108082983487
train_mean_reward,Train/mean_reward,1416.0,99.12297821044922,99.12146030595773
train_mean_reward,Train/mean_reward,1417.0,99.12297821044922,99.12176388685603
train_mean_reward,Train/mean_reward,1418.0,99.11357879638672,99.12012686876217
train_mean_reward,Train/mean_reward,1419.0,99.11357879638672,99.11881725428708
train_mean_reward,Train/mean_reward,1420.0,99.102294921875,99.11551278780466
train_mean_reward,Train/mean_reward,1421.0,99.102294921875,99.11286921461873
train_mean_reward,Train/mean_reward,1422.0,99.09347534179688,99.10899044005436
train_mean_reward,Train/mean_reward,1423.0,99.09347534179688,99.10588742040287
train_mean_reward,Train/mean_reward,1424.0,99.10448455810547,99.10560684794339
train_mean_reward,Train/mean_reward,1425.0,99.10448455810547,99.10538238997582
train_mean_reward,Train/mean_reward,1426.0,99.1286849975586,99.11004291149237
train_mean_reward,Train/mean_reward,1427.0,99.1286849975586,99.11377132870562
train_mean_reward,Train/mean_reward,1428.0,99.11209106445312,99.11343527585512
train_mean_reward,Train/mean_reward,1429.0,99.94896697998047,99.2805416166802
train_mean_reward,Train/mean_reward,1430.0,99.94896697998047,99.41422668934025
train_mean_reward,Train/mean_reward,1431.0,99.94068145751953,99.51951764297611
train_mean_reward,Train/mean_reward,1432.0,99.94068145751953,99.6037504058848
train_mean_reward,Train/mean_reward,1433.0,99.92359161376953,99.66771864746175
train_mean_reward,Train/mean_reward,1434.0,99.90330505371094,99.7148359287116
train_mean_reward,Train/mean_reward,1435.0,99.92581939697266,99.7570326223638
train_mean_reward,Train/mean_reward,1436.0,99.92581939697266,99.79078997728556
train_mean_reward,Train/mean_reward,1437.0,99.92544555664062,99.81772109315658
train_mean_reward,Train/mean_reward,1438.0,99.92544555664062,99.83926598585339
train_mean_reward,Train/mean_reward,1439.0,99.9896240234375,99.86933759337022
train_mean_reward,Train/mean_reward,1440.0,99.9896240234375,99.89339487938368
train_mean_reward,Train/mean_reward,1441.0,99.96597290039062,99.90791048358507
train_mean_reward,Train/mean_reward,1442.0,99.97148895263672,99.9206261773954
train_mean_reward,Train/mean_reward,1443.0,99.985595703125,99.93362008254132
train_mean_reward,Train/mean_reward,1444.0,99.99327087402344,99.94555024083775
train_mean_reward,Train/mean_reward,1445.0,99.95596313476562,99.94763281962332
train_mean_reward,Train/mean_reward,1446.0,99.95697021484375,99.94950029866742
train_mean_reward,Train/mean_reward,1447.0,99.95732116699219,99.95106447233238
train_mean_reward,Train/mean_reward,1448.0,99.96666717529297,99.9541850129245
train_mean_reward,Train/mean_reward,1449.0,99.98434448242188,99.96021690682397
train_mean_reward,Train/mean_reward,1450.0,100.00349426269531,99.96887237799824
train_mean_reward,Train/mean_reward,1451.0,99.945068359375,99.9641115742736
train_mean_reward,Train/mean_reward,1452.0,99.94068908691406,99.95942707680169
train_mean_reward,Train/mean_reward,1453.0,99.93600463867188,99.95474258917574
train_mean_reward,Train/mean_reward,1454.0,99.9599609375,99.95578625884059
train_mean_reward,Train/mean_reward,1455.0,99.98336791992188,99.96130259105685
train_mean_reward,Train/mean_reward,1456.0,99.98480224609375,99.96600252206423
train_mean_reward,Train/mean_reward,1457.0,99.98548889160156,99.9698997959717
train_mean_reward,Train/mean_reward,1458.0,99.96829223632812,99.96957828404298
train_mean_reward,Train/mean_reward,1459.0,99.9504623413086,99.96575509549609
train_mean_reward,Train/mean_reward,1460.0,98.75878143310547,99.72436036301796
train_mean_reward,Train/mean_reward,1461.0,98.73941040039062,99.52737037049249
train_mean_reward,Train/mean_reward,1462.0,98.73149108886719,99.36819451416743
train_mean_reward,Train/mean_reward,1463.0,98.73149108886719,99.24085382910738
train_mean_reward,Train/mean_reward,1464.0,98.73657989501953,99.13999904228982
train_mean_reward,Train/mean_reward,1465.0,98.7195053100586,99.05590029584357
train_mean_reward,Train/mean_reward,1466.0,98.76758575439453,98.99823738755377
train_mean_reward,Train/mean_reward,1467.0,98.75251007080078,98.94909192420317
train_mean_reward,Train/mean_reward,1468.0,98.78329467773438,98.91593247490941
train_mean_reward,Train/mean_reward,1469.0,99.8359375,99.09993347992753
train_mean_reward,Train/mean_reward,1470.0,99.83419799804688,99.2467863835514
train_mean_reward,Train/mean_reward,1471.0,99.82621002197266,99.36267111123564
train_mean_reward,Train/mean_reward,1472.0,99.81501770019531,99.45314042902757
train_mean_reward,Train/mean_reward,1473.0,99.81098175048828,99.52470869331972
train_mean_reward,Train/mean_reward,1474.0,99.81166076660156,99.58209910797609
train_mean_reward,Train/mean_reward,1475.0,99.83345031738281,99.63236934985744
train_mean_reward,Train/mean_reward,1476.0,99.82475280761719,99.67084604140939
train_mean_reward,Train/mean_reward,1477.0,99.8278579711914,99.70224842736579
train_mean_reward,Train/mean_reward,1478.0,99.85661315917969,99.73312137372857
train_mean_reward,Train/mean_reward,1479.0,99.87002563476562,99.76050222593598
train_mean_reward,Train/mean_reward,1480.0,99.87002563476562,99.78240690770191
train_mean_reward,Train/mean_reward,1481.0,99.82894134521484,99.7917137952045
train_mean_reward,Train/mean_reward,1482.0,99.82235717773438,99.79784247171048
train_mean_reward,Train/mean_reward,1483.0,99.70701599121094,99.77967717561057
train_mean_reward,Train/mean_reward,1484.0,99.70701599121094,99.76514493873064
train_mean_reward,Train/mean_reward,1485.0,99.70701599121094,99.7535191492267
train_mean_reward,Train/mean_reward,1486.0,99.73126220703125,99.74906776078761
train_mean_reward,Train/mean_reward,1487.0,99.73126220703125,99.74550665003633
train_mean_reward,Train/mean_reward,1488.0,99.70011138916016,99.7364275978611
train_mean_reward,Train/mean_reward,1489.0,99.70011138916016,99.7291643561209
train_mean_reward,Train/mean_reward,1490.0,99.68853759765625,99.72103900442798
train_mean_reward,Train/mean_reward,1491.0,99.68853759765625,99.71453872307363
train_mean_reward,Train/mean_reward,1492.0,99.61611938476562,99.69485485541203
train_mean_reward,Train/mean_reward,1493.0,99.61611938476562,99.67910776128275
train_mean_reward,Train/mean_reward,1494.0,99.6021728515625,99.6637207793387
train_mean_reward,Train/mean_reward,1495.0,99.58796691894531,99.64857000726002
train_mean_reward,Train/mean_reward,1496.0,99.58796691894531,99.63644938959708
train_mean_reward,Train/mean_reward,1497.0,99.59591674804688,99.62834286128704
train_mean_reward,Train/mean_reward,1498.0,99.5698471069336,99.61664371041634
train_mean_reward,Train/mean_reward,1499.0,99.5698471069336,99.6072843897198
train_mean_reward,Train/mean_reward,1500.0,99.57545471191406,99.60091845415864
train_mean_reward,Train/mean_reward,1501.0,99.57442474365234,99.59561971205738
train_mean_reward,Train/mean_reward,1502.0,99.57442474365234,99.59138071837637
train_mean_reward,Train/mean_reward,1503.0,99.55873107910156,99.58485079052141
train_mean_reward,Train/mean_reward,1504.0,99.58706665039062,99.58529396249526
train_mean_reward,Train/mean_reward,1505.0,99.58737182617188,99.58570953523058
train_mean_reward,Train/mean_reward,1506.0,99.58940887451172,99.5864494030868
train_mean_reward,Train/mean_reward,1507.0,99.599365234375,99.58903256934444
train_mean_reward,Train/mean_reward,1508.0,99.599365234375,99.59109910235055
train_mean_reward,Train/mean_reward,1509.0,99.59748077392578,99.5923754366656
train_mean_reward,Train/mean_reward,1510.0,99.64665985107422,99.60323231954732
train_mean_reward,Train/mean_reward,1511.0,99.64665985107422,99.61191782585269
train_mean_reward,Train/mean_reward,1512.0,99.65231323242188,99.61999690716652
train_mean_reward,Train/mean_reward,1513.0,99.64933776855469,99.62586507944415
train_mean_reward,Train/mean_reward,1514.0,99.64933776855469,99.63055961726626
train_mean_reward,Train/mean_reward,1515.0,98.62369537353516,99.42918676852004
train_mean_reward,Train/mean_reward,1516.0,98.62369537353516,99.26808848952307
train_mean_reward,Train/mean_reward,1517.0,98.6103744506836,99.13654568175517
train_mean_reward,Train/mean_reward,1518.0,98.6103744506836,99.03131143554084
train_mean_reward,Train/mean_reward,1519.0,98.66798400878906,98.95864595019049
train_mean_reward,Train/mean_reward,1520.0,98.65663146972656,98.89824305409769
train_mean_reward,Train/mean_reward,1521.0,98.65547943115234,98.84969032950862
train_mean_reward,Train/mean_reward,1522.0,98.65547943115234,98.81084814983737
train_mean_reward,Train/mean_reward,1523.0,98.66541290283203,98.7817611004363
train_mean_reward,Train/mean_reward,1524.0,98.66541290283203,98.75849146091545
train_mean_reward,Train/mean_reward,1525.0,98.66541290283203,98.73987574929878
train_mean_reward,Train/mean_reward,1526.0,98.65798950195312,98.72349849982965
train_mean_reward,Train/mean_reward,1527.0,98.65798950195312,98.71039670025435
train_mean_reward,Train/mean_reward,1528.0,98.68402099609375,98.70512155942222
train_mean_reward,Train/mean_reward,1529.0,98.64045715332031,98.69218867820183
train_mean_reward,Train/mean_reward,1530.0,98.64786529541016,98.6833240016435
train_mean_reward,Train/mean_reward,1531.0,98.6482925415039,98.67631770961557
train_mean_reward,Train/mean_reward,1532.0,98.67119598388672,98.67529336446981
train_mean_reward,Train/mean_reward,1533.0,98.67119598388672,98.67447388835319
train_mean_reward,Train/mean_reward,1534.0,98.63217163085938,98.66601343685443
train_mean_reward,Train/mean_reward,1535.0,97.24028015136719,98.38086677975699
train_mean_reward,Train/mean_reward,1536.0,97.25384521484375,98.15546246677434
train_mean_reward,Train/mean_reward,1537.0,97.25019836425781,97.97440964627104
train_mean_reward,Train/mean_reward,1538.0,97.23653411865234,97.82683454074731
train_mean_reward,Train/mean_reward,1539.0,97.21529388427734,97.70452640945332
train_mean_reward,Train/mean_reward,1540.0,97.21529388427734,97.60667990441813
train_mean_reward,Train/mean_reward,1541.0,97.28196716308594,97.54173735615169
train_mean_reward,Train/mean_reward,1542.0,97.28196716308594,97.48978331753852
train_mean_reward,Train/mean_reward,1543.0,97.27511596679688,97.4468498473902
train_mean_reward,Train/mean_reward,1544.0,97.27511596679688,97.41250307127153
train_mean_reward,Train/mean_reward,1545.0,97.25028991699219,97.38006044041566
train_mean_reward,Train/mean_reward,1546.0,97.25028991699219,97.35410633573098
train_mean_reward,Train/mean_reward,1547.0,97.2607650756836,97.3354380837215
train_mean_reward,Train/mean_reward,1548.0,97.2607650756836,97.32050348211392
train_mean_reward,Train/mean_reward,1549.0,98.4655990600586,97.54952259770286
train_mean_reward,Train/mean_reward,1550.0,98.4655990600586,97.73273789017401
train_mean_reward,Train/mean_reward,1551.0,98.47267150878906,97.88072461389703
train_mean_reward,Train/mean_reward,1552.0,98.47181701660156,97.99894309443793
train_mean_reward,Train/mean_reward,1553.0,98.49783325195312,98.09872112594097
train_mean_reward,Train/mean_reward,1554.0,98.49783325195312,98.1785435511434
train_mean_reward,Train/mean_reward,1555.0,98.50569152832031,98.2439731465788
train_mean_reward,Train/mean_reward,1556.0,98.52597045898438,98.3003726090599
train_mean_reward,Train/mean_reward,1557.0,98.52803039550781,98.34590416634948
train_mean_reward,Train/mean_reward,1558.0,98.52803039550781,98.38232941218115
train_mean_reward,Train/mean_reward,1559.0,98.5013198852539,98.40612750679571
train_mean_reward,Train/mean_reward,1560.0,98.50428771972656,98.42575954938188
train_mean_reward,Train/mean_reward,1561.0,98.50428771972656,98.44146518345082
train_mean_reward,Train/mean_reward,1562.0,98.50428771972656,98.45402969070597
train_mean_reward,Train/mean_reward,1563.0,98.47685241699219,98.45859423596322
train_mean_reward,Train/mean_reward,1564.0,98.47685241699219,98.46224587216902
train_mean_reward,Train/mean_reward,1565.0,98.44330596923828,98.45845789158287
train_mean_reward,Train/mean_reward,1566.0,98.40946197509766,98.44865870828583
train_mean_reward,Train/mean_reward,1567.0,98.40801239013672,98.44052944465602
train_mean_reward,Train/mean_reward,1568.0,98.40801239013672,98.43402603375216
train_mean_reward,Train/mean_reward,1569.0,98.40801239013672,98.42882330502908
train_mean_reward,Train/mean_reward,1570.0,98.39788818359375,98.42263628074203
train_mean_reward,Train/mean_reward,1571.0,98.39788818359375,98.41768666131237
train_mean_reward,Train/mean_reward,1572.0,98.44355010986328,98.42285935102255
train_mean_reward,Train/mean_reward,1573.0,98.44355010986328,98.4269975027907
train_mean_reward,Train/mean_reward,1574.0,98.43054962158203,98.42770792654896
train_mean_reward,Train/mean_reward,1575.0,98.1480941772461,98.37178517668838
train_mean_reward,Train/mean_reward,1576.0,98.1480941772461,98.32704697679992
train_mean_reward,Train/mean_reward,1577.0,98.17645263671875,98.29692810878369
train_mean_reward,Train/mean_reward,1578.0,98.17645263671875,98.2728330143707
train_mean_reward,Train/mean_reward,1579.0,98.17769622802734,98.25380565710202
train_mean_reward,Train/mean_reward,1580.0,98.1758041381836,98.23820535331834
train_mean_reward,Train/mean_reward,1581.0,98.1758041381836,98.22572511029138
train_mean_reward,Train/mean_reward,1582.0,98.17829895019531,98.21623987827216
train_mean_reward,Train/mean_reward,1583.0,98.17829895019531,98.20865169265679
train_mean_reward,Train/mean_reward,1584.0,98.1524887084961,98.19741909582466
train_mean_reward,Train/mean_reward,1585.0,97.26485443115234,98.0109061628902
train_mean_reward,Train/mean_reward,1586.0,97.26485443115234,97.86169581654262
train_mean_reward,Train/mean_reward,1587.0,97.25282287597656,97.73992122842941
train_mean_reward,Train/mean_reward,1588.0,97.26949310302734,97.64583560334898
train_mean_reward,Train/mean_reward,1589.0,97.30005645751953,97.57667977418309
train_mean_reward,Train/mean_reward,1590.0,97.29063415527344,97.51947065040116
train_mean_reward,Train/mean_reward,1591.0,97.32373046875,97.48032261407093
train_mean_reward,Train/mean_reward,1592.0,97.36479187011719,97.45721646528018
train_mean_reward,Train/mean_reward,1593.0,97.36479187011719,97.43873154624758
train_mean_reward,Train/mean_reward,1594.0,97.36425018310547,97.42383527361915
train_mean_reward,Train/mean_reward,1595.0,97.36425018310547,97.41191825551641
train_mean_reward,Train/mean_reward,1596.0,97.37731170654297,97.40499694572172
train_mean_reward,Train/mean_reward,1597.0,97.37731170654297,97.39945989788596
train_mean_reward,Train/mean_reward,1598.0,97.37274932861328,97.39411778403142
train_mean_reward,Train/mean_reward,1599.0,97.35942840576172,97.38717990837749
train_mean_reward,Train/mean_reward,1600.0,97.37056732177734,97.38385739105746
train_mean_reward,Train/mean_reward,1601.0,97.37056732177734,97.38119937720144
train_mean_reward,Train/mean_reward,1602.0,97.33712005615234,97.37238351299162
train_mean_reward,Train/mean_reward,1603.0,97.36519622802734,97.37094605599876
train_mean_reward,Train/mean_reward,1604.0,97.37792205810547,97.3723412564201
train_mean_reward,Train/mean_reward,1605.0,97.34447479248047,97.36676796363219
train_mean_reward,Train/mean_reward,1606.0,97.33015441894531,97.35944525469482
train_mean_reward,Train/mean_reward,1607.0,98.54483795166016,97.59652379408789
train_mean_reward,Train/mean_reward,1608.0,98.56232452392578,97.78968394005547
train_mean_reward,Train/mean_reward,1609.0,98.5804443359375,97.94783601923187
train_mean_reward,Train/mean_reward,1610.0,98.5953369140625,98.077336198198
train_mean_reward,Train/mean_reward,1611.0,98.5953369140625,98.1809363413709
train_mean_reward,Train/mean_reward,1612.0,98.5872802734375,98.26220512778423
train_mean_reward,Train/mean_reward,1613.0,98.5872802734375,98.32722015691488
train_mean_reward,Train/mean_reward,1614.0,98.61790466308594,98.38535705814908
train_mean_reward,Train/mean_reward,1615.0,98.61790466308594,98.43186657913645
train_mean_reward,Train/mean_reward,1616.0,98.61790466308594,98.46907419592635
train_mean_reward,Train/mean_reward,1617.0,97.71295928955078,98.31785121465124
train_mean_reward,Train/mean_reward,1618.0,97.71295928955078,98.19687282963115
train_mean_reward,Train/mean_reward,1619.0,97.70946502685547,98.09939126907602
train_mean_reward,Train/mean_reward,1620.0,97.70946502685547,98.02140602063191
train_mean_reward,Train/mean_reward,1621.0,97.75807189941406,97.96873919638834
train_mean_reward,Train/mean_reward,1622.0,97.75807189941406,97.92660573699348
train_mean_reward,Train/mean_reward,1623.0,97.75570678710938,97.89242594701666
train_mean_reward,Train/mean_reward,1624.0,97.75570678710938,97.86508211503521
train_mean_reward,Train/mean_reward,1625.0,97.75293731689453,97.84265315540708
train_mean_reward,Train/mean_reward,1626.0,97.75293731689453,97.82470998770457
train_mean_reward,Train/mean_reward,1627.0,97.76597595214844,97.81296318059333
train_mean_reward,Train/mean_reward,1628.0,97.67015075683594,97.78440069584184
train_mean_reward,Train/mean_reward,1629.0,97.67466735839844,97.76245402835316
train_mean_reward,Train/mean_reward,1630.0,97.67466735839844,97.74489669436221
