metric,tag,iteration,mean,std,seed_0,seed_1,raw_seed_0,raw_seed_1
train_mean_reward,Train/mean_reward,549.9119999999999,84.3174822077394,6.896820646344139,77.42066156139526,91.21430285408354,76.286865234375,93.45652667236328
train_mean_reward,Train/mean_reward,562.41,85.0319045970631,7.068000393723267,77.96390420333984,92.09990499078637,80.13687477111816,95.64231353759766
train_mean_reward,Train/mean_reward,574.908,85.58055151273349,7.327787525061623,78.25276398767187,92.90833903779512,79.408203125,96.14207522583008
train_mean_reward,Train/mean_reward,587.406,85.99307697678836,7.5277074126274215,78.46536956416094,93.52078438941578,79.3157918701172,95.97056579589844
train_mean_reward,Train/mean_reward,599.904,86.37969320984865,7.620109960863658,78.759583248985,93.99980317071231,79.93643798828126,95.91587829589844
train_mean_reward,Train/mean_reward,612.4019999999999,86.36244279877492,7.8094181704121155,78.5530246283628,94.17186096918704,77.72679014587402,94.86009216308594
train_mean_reward,Train/mean_reward,624.9,86.25543885816056,7.718030141798437,78.53740871636212,93.973468999959,78.47494506835938,93.17990112304688
train_mean_reward,Train/mean_reward,637.3979999999999,86.3548173813893,7.320956692479278,79.03386068891001,93.67577407386857,81.01966857910156,92.48499436950684
train_mean_reward,Train/mean_reward,649.896,86.68365156136142,6.759944724100613,79.92370683726081,93.44359628546204,83.483091430664,92.51488513183594
train_mean_reward,Train/mean_reward,662.394,87.42203458832253,5.841207912459204,81.58082667586334,93.26324250078174,88.20930603027344,92.54182736206054
train_mean_reward,Train/mean_reward,674.8919999999999,88.68736284827034,5.054931121837477,83.63243172643286,93.74229397010781,91.83885192871094,95.65849984741207
train_mean_reward,Train/mean_reward,687.39,89.51530444792778,4.26725549012135,85.24804895780643,93.78255993804913,91.71051788330078,93.94362380981445
train_mean_reward,Train/mean_reward,699.8879999999999,90.18010349486566,3.6584142187572297,86.52168927610843,93.83851771362289,91.6162505493164,94.06234881591797
train_mean_reward,Train/mean_reward,712.386,90.81960651873189,3.2482291365414326,87.57137738219045,94.06783565527331,91.77012980651855,94.985107421875
train_mean_reward,Train/mean_reward,724.884,91.62953259047379,2.9411832970261145,88.68834929344767,94.5707158874999,93.15623693847657,96.58223681640625
train_mean_reward,Train/mean_reward,737.382,92.16029126555529,2.8174807883166935,89.3428104772386,94.97777205387199,91.96065521240234,96.60599671936035
train_mean_reward,Train/mean_reward,749.88,92.56135764623329,2.68540180594632,89.87595584028698,95.24675945217962,92.00853729248047,96.32270904541015
train_mean_reward,Train/mean_reward,762.3779999999999,93.06430462284601,2.4362862274719035,90.62801839537411,95.50059085031792,93.63626861572266,96.51591644287109
train_mean_reward,Train/mean_reward,774.876,93.55367133499557,2.4646294214306437,91.08904191356493,96.01830075642621,92.93313598632812,98.08914038085938
train_mean_reward,Train/mean_reward,787.3739999999999,93.8881770887484,2.290443618931633,91.59773346981677,96.17862070768004,93.63249969482422,96.81990051269531
train_mean_reward,Train/mean_reward,799.872,94.3781295860378,1.8879617677039064,92.49016781833389,96.2660913537417,96.05990521240234,96.61597393798829
train_mean_reward,Train/mean_reward,812.37,94.57212966065151,1.6735591266875431,92.89857053396398,96.24568878733906,94.53218139648438,96.16407852172851
train_mean_reward,Train/mean_reward,824.8679999999999,94.73295156787668,1.4454460806469172,93.28750548722977,96.1783976485236,94.84324530029296,95.90923309326172
train_mean_reward,Train/mean_reward,837.366,94.883778748503,1.265265664261186,93.61851308424183,96.1490444127642,94.94254347229004,96.03163146972656
train_mean_reward,Train/mean_reward,849.8639999999999,95.1139146308825,1.1485292123171504,93.96538541856535,96.26244384319965,95.35287475585938,96.7160415649414
train_mean_reward,Train/mean_reward,862.362,95.15154492339497,0.9066365336110493,94.24490838978392,96.05818145700601,95.3630002746582,95.2411319122315
train_mean_reward,Train/mean_reward,874.8599999999999,95.1629754406691,0.5684482649747835,94.59452717569431,95.73142370564388,95.99300231933594,94.42439270019531
train_mean_reward,Train/mean_reward,887.358,95.43037714818956,0.33010048209701637,95.10027666609255,95.76047763028659,97.12327462768555,95.87669332885741
train_mean_reward,Train/mean_reward,899.856,95.59493487895205,0.32908579949597083,95.26584907945607,95.92402067844802,95.92813873291016,96.57819287109375
train_mean_reward,Train/mean_reward,912.3539999999999,95.85644234133302,0.17423335364706816,95.68220898768595,96.03067569498009,97.34764862060547,96.4572957611084
train_mean_reward,Train/mean_reward,924.852,96.0516557407422,0.3862718513746799,95.66538388936752,96.43792759211688,95.59808349609375,98.06693518066406
train_mean_reward,Train/mean_reward,937.3499999999999,96.28440034485206,0.7788122122398917,95.50558813261216,97.06321255709194,94.86640510559074,99.5643524169922
train_mean_reward,Train/mean_reward,949.848,96.52585173340117,1.0292959489911269,95.49655578441005,97.5551476823923,95.46042639160156,99.52288818359375
train_mean_reward,Train/mean_reward,962.346,96.58298667541723,1.102599277503451,95.48038739791377,97.68558595292068,95.41571385192871,98.20733903503418
train_mean_reward,Train/mean_reward,974.8439999999999,96.4760511964129,1.318097894292798,95.15795330212009,97.79414909070569,93.86821691894531,98.2284016418457
train_mean_reward,Train/mean_reward,987.342,96.33914907175433,1.4246132794234967,94.91453579233084,97.76376235117783,93.94086575317382,97.64221539306641
train_mean_reward,Train/mean_reward,999.8399999999999,96.27010798421011,1.502474162357153,94.76763382185295,97.77258214656726,94.18002593994142,97.807861328125
train_mean_reward,Train/mean_reward,1012.338,96.34097598392569,1.4386811182158041,94.90229486570989,97.7796571021415,95.4409390411377,97.80795692443847
train_mean_reward,Train/mean_reward,1024.836,96.68709315591497,1.1056861757005763,95.5814069802144,97.79277933161555,98.29785543823243,97.84526824951172
train_mean_reward,Train/mean_reward,1037.3339999999998,96.72873433613333,0.6390558344813471,96.08967850165197,97.36779017061467,98.12276458740234,95.66783352661115
train_mean_reward,Train/mean_reward,1049.8319999999999,96.88240954532266,0.31760109458704733,96.56480845073561,97.2000106399097,98.46532824707012,96.52889251708984
train_mean_reward,Train/mean_reward,1062.33,97.14852041732502,0.0021483647478461876,97.15066878207287,97.14637205257718,99.49411010742188,96.93181770324708
train_mean_reward,Train/mean_reward,1074.828,97.51363216027605,0.10854318520647865,97.62217534548252,97.40508897506956,99.5082015991211,98.43995666503906
train_mean_reward,Train/mean_reward,1087.326,97.53007810676087,0.41999981610952375,97.95007792287039,97.11007829065134,99.26168823242188,95.93003555297851
train_mean_reward,Train/mean_reward,1099.8239999999998,97.41032208013526,0.5678127313055796,97.97813481144084,96.84250934882968,98.09036236572265,95.77223358154298
train_mean_reward,Train/mean_reward,1112.322,97.16864385948173,0.5358213779765961,97.70446523745834,96.63282248150514,96.60978694152831,95.79407501220703
train_mean_reward,Train/mean_reward,1124.82,97.02210652435298,0.4497418496957266,97.4718483740487,96.57236467465725,96.54138092041015,96.33053344726562
train_mean_reward,Train/mean_reward,1137.318,96.78880819006343,0.3129274061481837,97.10173559621163,96.47588078391526,95.62128448486328,96.08994522094727
train_mean_reward,Train/mean_reward,1149.816,96.69750036674802,0.29362227770175053,96.99112264444977,96.40387808904627,96.54867083740234,96.11586730957032
train_mean_reward,Train/mean_reward,1162.3139999999999,96.58991062665038,0.24833586537430818,96.8382464920247,96.34157476127608,96.22674188232439,96.09236145019531
train_mean_reward,Train/mean_reward,1174.812,96.49307638340038,0.07078320035610375,96.56385958375648,96.42229318304427,95.46631195068359,96.74516687011709
train_mean_reward,Train/mean_reward,1187.31,96.47895747512851,0.05227990333816024,96.42667757179035,96.53123737846667,95.87794952392578,96.96701416015625
train_mean_reward,Train/mean_reward,1199.808,96.49332501330593,0.16077132879431133,96.65409634210025,96.33255368451162,97.56377142333984,95.5378189086914
train_mean_reward,Train/mean_reward,1212.306,96.64169446651633,0.0468160666365236,96.68851053315285,96.5948783998798,96.82616729736328,97.64417726135254
train_mean_reward,Train/mean_reward,1224.8039999999999,96.89623384164568,0.08176694327503498,96.97800078492072,96.81446689837065,98.13596179199219,97.69282089233398
train_mean_reward,Train/mean_reward,1237.302,97.05788082636832,0.15252633538172944,97.21040716175006,96.9053544909866,98.14003266906738,97.26890486145031
train_mean_reward,Train/mean_reward,1249.8,97.229684482872,0.42256855365694435,97.65225303652895,96.80711592921506,99.41963653564453,96.4141616821289
train_mean_reward,Train/mean_reward,1262.298,97.23815789818724,0.3776037290339573,97.6157616272212,96.86055416915329,97.46979598999023,97.07430712890626
train_mean_reward,Train/mean_reward,1274.7959999999998,97.47404644794433,0.30963497907677606,97.78368142702111,97.16441146886756,98.45536062622071,98.37984066772461
train_mean_reward,Train/mean_reward,1287.2939999999999,97.7328052476499,0.34347838273652087,98.07628363038643,97.38932686491339,99.24669244384765,98.28898844909668
train_mean_reward,Train/mean_reward,1299.792,97.8233474696043,0.49509978382593545,98.31844725343024,97.32824768577836,99.28710174560547,97.08393096923828
train_mean_reward,Train/mean_reward,1312.29,98.06510221579575,0.5117034995461012,98.57680571534185,97.55339871624965,99.61023956298824,98.45400283813477
train_mean_reward,Train/mean_reward,1324.788,98.51945387651844,0.5882049352570036,99.10765881177544,97.93124894126143,101.23107119750976,99.4426498413086
train_mean_reward,Train/mean_reward,1337.2859999999998,98.88295177003799,0.6454662736450558,99.52841804368305,98.23748549639294,101.21145497131347,99.46243171691894
train_mean_reward,Train/mean_reward,1349.7839999999999,99.17961325929211,0.6885358240918293,99.86814908338394,98.49107743520028,101.2270732421875,99.50544519042968
train_mean_reward,Train/mean_reward,1362.282,99.36112533948935,0.5730472627890961,99.93417260227845,98.78807807670026,100.19826667785645,99.97608064270011
train_mean_reward,Train/mean_reward,1374.78,99.47163405149871,0.4956247456560732,99.96725879715478,98.97600930584264,100.09960357666016,99.72773422241211
train_mean_reward,Train/mean_reward,1387.278,99.53857980894799,0.44844744361958533,99.98702725256757,99.0901323653284,100.06610107421875,99.54662460327148
train_mean_reward,Train/mean_reward,1399.7759999999998,99.47155116405293,0.5236982991339474,99.99524946318687,98.94785286491897,100.02813830566406,98.37873486328125
train_mean_reward,Train/mean_reward,1412.274,99.31847842971646,0.49154797799123884,99.8100264077077,98.82693045172522,99.06913418579101,98.34324079895019
train_mean_reward,Train/mean_reward,1424.772,99.20168139489621,0.46723664289103795,99.66891803778725,98.73444475200517,99.10448455810547,98.364501953125
train_mean_reward,Train/mean_reward,1437.27,99.05034004236961,0.6698834991883231,99.72022354155793,98.38045654318128,99.92544555664062,96.96450370788574
train_mean_reward,Train/mean_reward,1449.768,99.0627568422453,0.7132322937354232,99.77598913598072,98.34952454850988,99.99905151367187,98.22579656982423
train_mean_reward,Train/mean_reward,1462.2659999999998,98.94413094987046,0.6229585766875516,99.56708952655801,98.3211723731829,98.73149108886719,98.207763671875
train_mean_reward,Train/mean_reward,1474.764,99.08889010535535,0.5304431125707438,99.6193332179261,98.55844699278461,99.82830798339843,99.5075454711914
train_mean_reward,Train/mean_reward,1487.262,98.97479453515098,0.6652921777396941,99.64008671289068,98.30950235741129,99.72310069274903,97.31372381591797
train_mean_reward,Train/mean_reward,1499.76,98.87772979315986,0.7491613544964437,99.6268911476563,98.12856843866341,99.57410888671875,97.40483276367188
train_mean_reward,Train/mean_reward,1512.2579999999998,98.78102247283356,0.8507995578403182,99.63182203067387,97.93022291499324,99.65154556274415,97.1368408203125
train_mean_reward,Train/mean_reward,1524.7559999999999,98.5088763583938,0.9296638467117049,99.43854020510551,97.5792125116821,98.66541290283203,96.1751708984375
train_mean_reward,Train/mean_reward,1537.254,98.16003539915401,0.8401422941052061,99.00017769325922,97.3198931050488,97.24672764587403,96.28261547851562
train_mean_reward,Train/mean_reward,1549.752,97.9840585927607,0.9092033738583822,98.8932619666191,97.07485521890233,98.4655990600586,96.0947036743164
train_mean_reward,Train/mean_reward,1562.25,97.84307802044881,0.9710173316550694,98.81409535210388,96.87206068879374,98.49742889404297,96.06088256835938
train_mean_reward,Train/mean_reward,1574.7479999999998,97.52710700254069,1.1680238689861682,98.69513087152686,96.35908313355452,98.2192729492188,94.30717291259766
train_mean_reward,Train/mean_reward,1587.2459999999999,97.18793576987922,1.2195536777084754,98.4074894475877,95.96838209217074,97.25692375183105,94.40557792663562
train_mean_reward,Train/mean_reward,1599.744,96.99769853655766,1.2018361733679583,98.19953470992563,95.79586236318971,97.36771575927735,95.10578344726562
train_mean_reward,Train/mean_reward,1612.242,96.9810583043438,1.2960255182842104,98.27708382262801,95.6850327860596,98.5872802734375,95.24171447753906
train_mean_reward,Train/mean_reward,1624.74,96.891996820477,1.2804017134554968,98.1723985339325,95.6115951070215,97.7536573791504,95.31784439086914
train_mean_reward,Train/mean_reward,1637.2379999999998,97.06343163301734,1.2716762474733798,98.33510788049072,95.79175538554396,98.98594526672363,96.5123964996338
train_mean_reward,Train/mean_reward,1649.7359999999999,97.26967929689239,0.9845785284962858,98.25425782538868,96.2851007683961,97.93085760498047,98.25848229980468
train_mean_reward,Train/mean_reward,1662.234,97.43774680512865,0.7513627846500626,98.18910958977872,96.6863840204786,97.92851664733887,98.2915170288086
train_mean_reward,Train/mean_reward,1674.732,97.58617160181778,0.5960815057962208,98.182253107614,96.99009009602156,98.15482717895507,98.20491439819335
train_mean_reward,Train/mean_reward,1687.23,97.8074522350675,0.5819006355451748,98.38935287061268,97.22555159952233,99.21775192260742,98.1673976135254
train_mean_reward,Train/mean_reward,1699.7279999999998,97.98272836520243,0.3299714483775418,98.31269981357998,97.6527569168249,98.00608758544922,99.36157818603516
train_mean_reward,Train/mean_reward,1712.2259999999999,98.09882252980843,0.11276354175866743,98.2115860715671,97.98605898804976,97.80713110351562,99.31926727294922
train_mean_reward,Train/mean_reward,1724.724,98.03808037797273,0.15471282010127396,98.192793198074,97.88336755787145,98.11762170410157,97.47260183715821
train_mean_reward,Train/mean_reward,1737.222,98.11138558228541,0.2996774979023087,98.41106308018772,97.8117080843831,99.28414260864258,97.52507019042969
train_mean_reward,Train/mean_reward,1749.7199999999998,98.1590996767658,0.4231277405093721,98.58222741727518,97.73597193625643,99.26688476562501,97.43302734374973
train_mean_reward,Train/mean_reward,1762.2179999999998,98.11623402760648,0.38098757906521286,98.4972216066717,97.73524644854128,98.15719836425781,97.73234449768066
train_mean_reward,Train/mean_reward,1774.716,98.21373166178245,0.46495405861350037,98.67868572039595,97.74877760316895,99.40454217529297,97.80290222167969
train_mean_reward,Train/mean_reward,1787.214,98.30527969740692,0.740609726688163,99.04588942409508,97.56466997071875,100.5147042388916,96.82823944091797
train_mean_reward,Train/mean_reward,1799.712,98.11528786925366,0.8901351690458483,99.00542303829951,97.22515270020781,98.84355749511718,95.86708361816407
train_mean_reward,Train/mean_reward,1812.2099999999998,98.09084576628916,0.8624491310252509,98.95329489731441,97.2283966352639,98.74478233337402,97.24137237548828
train_mean_reward,Train/mean_reward,1824.7079999999999,98.15837997301668,0.9788391113387576,99.13721908435544,97.17954086167792,99.87291583251954,96.98411776733398
train_mean_reward,Train/mean_reward,1837.206,98.31472234389187,0.9606999450768612,99.27542228896873,97.354022398815,99.82823510742188,98.05194854736328
train_mean_reward,Train/mean_reward,1849.704,98.31882117955686,1.0526488537665628,99.37147003332342,97.2661723257903,99.75566101074219,96.9147720336914
train_mean_reward,Train/mean_reward,1862.202,98.3207879968071,1.083535246648502,99.40432324345561,97.2372527501586,99.53573608398438,97.12157444763183
train_mean_reward,Train/mean_reward,1874.6999999999998,98.23191207469178,1.1606720388715388,99.39258411356332,97.07124003582024,99.34562759399414,96.40718917846681
train_mean_reward,Train/mean_reward,1887.1979999999999,98.17837779665527,1.2316242567686189,99.4100020534239,96.94675353988666,99.47967381286621,96.44880755615235
train_mean_reward,Train/mean_reward,1899.696,98.23375455055665,1.0916051488230991,99.32535969937975,97.14214940173355,98.98679028320313,97.9237328491211
train_mean_reward,Train/mean_reward,1912.194,98.2116178265415,1.0460944660433356,99.25771229258484,97.16552336049817,98.98712266540527,97.25901919555663
train_mean_reward,Train/mean_reward,1924.692,98.13214385840118,0.7412689749342789,98.87341283333545,97.39087488346689,97.33621499633789,98.29228097534181
train_mean_reward,Train/mean_reward,1937.1899999999998,97.99479861333226,0.555461438492344,98.55026005182461,97.43933717483992,97.25764892578125,97.63318634033203
train_mean_reward,Train/mean_reward,1949.6879999999999,97.8395072134197,0.16411885782514446,98.00362607124484,97.67538835559455,95.81709014892579,98.6195930786131
train_mean_reward,Train/mean_reward,1962.186,97.95071362748624,0.022401173810685293,97.92831245367556,97.97311480129693,97.62705798339844,99.16402058410645
train_mean_reward,Train/mean_reward,1974.684,97.79881437427903,0.22544369600655045,97.57337067827248,98.02425807028558,96.15360357666016,98.22883114624024
train_mean_reward,Train/mean_reward,1987.1819999999998,97.78625127664492,0.4303570655698863,97.35589421107503,98.2166083422148,96.48598834228515,98.98600942993164
train_mean_reward,Train/mean_reward,1999.6799999999998,97.63577537434327,0.49521515685044193,97.14056021749283,98.13099053119372,96.27922424316407,97.78851928710937
train_mean_reward,Train/mean_reward,2012.1779999999999,97.67541793588819,0.3770967760540742,97.29832115983412,98.05251471194227,97.92936492919922,97.7386114349364
train_mean_reward,Train/mean_reward,2024.676,97.67382410090781,0.49272474750340933,97.1810993534044,98.16654884841122,96.71221212768555,98.6226853942871
train_mean_reward,Train/mean_reward,2037.174,97.80571648440056,0.4349840353684513,97.37073244903212,98.24070051976902,98.12926483154297,98.5373072052002
train_mean_reward,Train/mean_reward,2049.672,98.07771777980562,0.21112144460335713,97.86659633520226,98.28883922440897,99.85005187988281,98.48139404296874
train_mean_reward,Train/mean_reward,2062.17,98.32306235403249,0.2858089980288767,98.0372533560036,98.60887135206136,98.71988143920899,99.8889998626709
train_mean_reward,Train/mean_reward,2074.6679999999997,98.54773398661953,0.378753225644779,98.16898076097476,98.92648721226432,98.69589038085938,100.19695065307617
train_mean_reward,Train/mean_reward,2087.1659999999997,98.7424505529431,0.4432113848371131,98.29923916810598,99.18566193778021,98.82027279663087,100.22236083984376
train_mean_reward,Train/mean_reward,2099.6639999999998,99.01439649582127,0.36588426289898734,98.64851223292229,99.38028075872026,100.04560449218748,100.15875604248048
train_mean_reward,Train/mean_reward,2112.162,99.18939734497245,0.45398804691586747,98.73540929805658,99.64338539188832,99.08299755859376,100.69580392456054
train_mean_reward,Train/mean_reward,2124.66,99.17882650024553,0.403949318147923,98.77487718209761,99.58277581839346,98.93274871826172,99.34033752441407
train_mean_reward,Train/mean_reward,2137.158,99.26122658258168,0.2496499467668798,99.0115766358148,99.51087652934856,99.95837445068359,99.22327937316895
train_mean_reward,Train/mean_reward,2149.656,99.22268135151457,0.2070793202064749,99.01560203130809,99.42976067172104,99.03170361328125,99.10529724121093
train_mean_reward,Train/mean_reward,2162.154,99.13945184390697,0.10121796055970833,99.03823388334726,99.24066980446668,99.1287612915039,98.48430633544922
train_mean_reward,Train/mean_reward,2174.652,98.87515847524764,0.043279064779781606,98.91843754002743,98.83187941046786,98.43925216674805,97.19671783447265
train_mean_reward,Train/mean_reward,2187.15,98.76544912211705,0.28448950853769617,99.04993863065475,98.48095961357936,99.57594299316406,97.07728042602538
train_mean_reward,Train/mean_reward,2199.6479999999997,98.71412785238115,0.46667874061922276,99.18080659300037,98.24744911176192,99.70427844238283,97.3134071044922
train_mean_reward,Train/mean_reward,2212.1459999999997,98.6786502799518,0.6053110466945952,99.28396132664639,98.0733392332572,99.69658026123047,97.37689971923828
train_mean_reward,Train/mean_reward,2224.644,98.51574732967433,0.5902866974630925,99.10603402713743,97.92546063221124,98.39432482910158,97.33394622802734
train_mean_reward,Train/mean_reward,2237.142,98.39170521542403,0.6069977203972385,98.99870293582127,97.7847074950268,98.56937857055664,97.22169494628906
train_mean_reward,Train/mean_reward,2249.64,98.28823792111852,0.6141561291986477,98.90239405031717,97.67408179191987,98.51715850830078,97.23157897949218
train_mean_reward,Train/mean_reward,2262.138,98.2138352679251,0.7972767191548158,99.01111198707991,97.41655854877028,99.44598373413086,96.38646557617187
train_mean_reward,Train/mean_reward,2274.636,98.07230595542894,0.8172653969302957,98.88957135235924,97.25504055849865,98.40340881347656,96.60896859741212
train_mean_reward,Train/mean_reward,2287.134,97.79995215570058,0.6657134100735362,98.46566556577412,97.13423874562704,96.7700424194336,96.65103149414062
train_mean_reward,Train/mean_reward,2299.632,97.69975848359368,0.4212889958810919,98.12104747947477,97.27846948771258,96.74257513427735,97.85539245605469
train_mean_reward,Train/mean_reward,2312.1299999999997,97.75831936774652,0.333641388050097,98.09196075579662,97.42467797969643,97.97561386108399,98.00951194763182
train_mean_reward,Train/mean_reward,2324.6279999999997,97.80963716839156,0.2629548737457412,98.0725920421373,97.54668229464582,97.9951171875,98.03469955444335
train_mean_reward,Train/mean_reward,2337.1259999999997,97.65182251700085,0.08821943641114416,97.74004195341199,97.5636030805897,96.40984159851074,97.63128622436524
train_mean_reward,Train/mean_reward,2349.624,97.47558402068076,0.00050147075977236,97.47608549144053,97.47508254992098,96.42025964355469,97.12100042724609
train_mean_reward,Train/mean_reward,2362.122,97.28022002416179,0.1299149855015571,97.15030503866024,97.41013500966335,95.84718322753906,97.15034484863281
train_mean_reward,Train/mean_reward,2374.62,97.23005347599448,0.03296291796667816,97.19709055802781,97.26301639396117,97.38423263549804,96.67454193115243
train_mean_reward,Train/mean_reward,2387.118,97.17432781802702,0.0757195795670853,97.25004739759412,97.09860823845995,97.46187475585937,96.44097561645508
train_mean_reward,Train/mean_reward,2399.616,97.21026253518335,0.24215818318492666,97.45242071836827,96.96810435199842,98.26191400146485,96.44608880615235
