metric,env_steps,ppo_mean,ppo_std,dreamer_mean,dreamer_std,ppo_seed_0,ppo_seed_1,dreamer_seed_0,dreamer_seed_1
mean_episode_return,69600.0,84.95235137939453,8.712875366210938,53.62774270461965,12.429052767761533,76.23947601318359,93.66522674560547,41.198689936858116,66.05679547238118
mean_episode_return,70800.0,84.73876037597657,8.403635787963864,55.15340778450084,11.791984395349516,76.3351245880127,93.14239616394043,43.36142338915133,66.94539217985036
mean_episode_return,72000.0,87.64335098266602,7.695893096923832,57.46781101186353,10.566123849604562,79.94745788574218,95.33924407958985,46.90168716225897,68.0339348614681
mean_episode_return,73200.0,87.76277980804443,8.41767063140869,59.78221423922622,9.340263303859611,79.34510917663575,96.18045043945312,50.44195093536661,69.12247754308584
mean_episode_return,74400.0,87.74985599517822,8.387809181213377,62.096617466588924,8.114402758114664,79.36204681396485,96.13766517639161,53.98221470847426,70.21102022470359
mean_episode_return,75600.0,87.66990833282472,8.294149971008302,63.506839286903386,7.733537829388027,79.37575836181641,95.96405830383301,55.77330145751536,71.24037711629141
mean_episode_return,76800.0,87.94502334594726,7.979389190673828,65.54828599465094,6.628875367284092,79.96563415527343,95.92441253662109,58.91941062736685,72.17716136193503
mean_episode_return,78000.0,87.30529069900513,7.943841266632077,67.58973270239849,5.52421290518015,79.36144943237305,95.2491319656372,62.06551979721834,73.11394560757864
mean_episode_return,79200.0,86.2722734451294,8.584289360046391,69.63117941014605,4.419550443076211,77.687984085083,94.85656280517578,65.21162896706984,74.05072985322226
mean_episode_return,80400.0,85.9753007888794,7.1325954437255845,68.91289379343993,6.099603120989904,78.8427053451538,93.10789623260497,62.81329067245004,75.01249691442985
mean_episode_return,81600.0,86.73017692565918,5.974457168579107,70.68624078964092,5.37490372370403,80.75571975708007,92.70463409423829,65.31133706593688,76.06114451334494
mean_episode_return,82800.0,87.35603904724121,5.143736267089835,72.45958778584188,4.650204326418169,82.21230278015138,92.49977531433105,67.80938345942371,77.10979211226005
mean_episode_return,84000.0,88.89605331420898,3.5890068054199133,74.23293478204286,3.925504929132309,85.30704650878907,92.4850601196289,70.30742985291054,78.15843971117516
mean_episode_return,85200.0,90.81992378234864,2.029712104797362,72.60061299966688,6.603058073427306,88.79021167755127,92.849635887146,65.99755492623957,79.20367107309418
mean_episode_return,86400.0,93.18132171630859,1.8979919433593793,74.02186120965408,6.170170927130286,91.28332977294922,95.07931365966797,67.85169028252379,80.19203213678436
mean_episode_return,87600.0,93.315070438385,0.5953879356384277,75.44310941964129,5.737283780833266,92.71968250274658,93.91045837402343,69.70582563880802,81.18039320047455
mean_episode_return,88800.0,92.7946138381958,1.0900190353393526,76.8643576296285,5.304396634536239,91.70459480285645,93.88463287353515,71.55996099509225,82.16875426416473
mean_episode_return,90000.0,92.8215039253235,1.1969491004943862,78.2856058396157,4.871509488239219,91.6245548248291,94.01845302581788,73.41409635137647,83.15711532785491
mean_episode_return,91200.0,93.31301994323731,1.5526195526123132,77.20649634520677,6.986136631797848,91.760400390625,94.86563949584962,70.22035971340893,84.19263297700462
mean_episode_return,92400.0,94.1860424041748,1.702523994445805,78.44175930351,6.792219664667414,92.483518409729,95.88856639862061,71.64953963884258,85.23397896817741
mean_episode_return,93600.0,94.58039264678955,2.0048746109008704,79.67702226181322,6.59830269753698,92.57551803588868,96.58526725769042,73.07871956427624,86.2753249593502
mean_episode_return,94800.0,94.1193787574768,2.1306897163391127,80.91228522011644,6.4043857304065455,91.98868904113769,96.25006847381592,74.5078994897099,87.31667095052299
mean_episode_return,96000.0,94.13441009521485,2.1351287841796847,80.38087191746854,7.630155414826326,91.99928131103516,96.26953887939453,72.7507165026422,88.01102733229486
mean_episode_return,97200.0,95.18446865081788,1.355168342590332,81.30956145000975,7.26310273603724,93.82930030822754,96.53963699340821,74.04645871397251,88.57266418604699
mean_episode_return,98400.0,95.11396675109863,1.4234283447265597,82.23825098255098,6.896050057248161,93.69053840637207,96.53739509582519,75.34220092530282,89.13430103979914
mean_episode_return,99600.0,95.66111316680909,2.385317230224608,83.16694051509221,6.528997378459081,93.27579593658447,98.04643039703369,76.63794313663313,89.69593789355129
mean_episode_return,100800.0,95.19465637207031,1.5661163330078125,82.79373575145875,7.170767706785213,93.6285400390625,96.76077270507812,75.62296804467354,89.96450345824397
mean_episode_return,102000.0,96.24656467437745,0.5474300384521484,83.14788504076971,6.8517799016585315,95.6991346359253,96.7939947128296,76.29610513911118,89.99966494242824
mean_episode_return,103200.0,95.417409324646,0.8605691909789996,83.50203433008065,6.532792096531843,94.556840133667,96.277978515625,76.96924223354881,90.0348264266125
mean_episode_return,104400.0,95.3023452758789,0.8653299331665067,83.8561836193916,6.213804291405161,94.4370153427124,96.16767520904541,77.64237932798645,90.06998791079677
mean_episode_return,105600.0,95.34645538330078,0.5731323242187472,83.64198758851732,6.396180738256916,94.77332305908203,95.91958770751953,77.24580685026041,90.03816832677424
mean_episode_return,106800.0,95.47352085113525,0.546473693847652,83.71359781198095,6.187985670242199,94.9270471572876,96.01999454498291,77.52561214173875,89.90158348222315
mean_episode_return,108000.0,95.31886138916016,0.6699260711669908,83.78520803544458,5.979790602227489,94.64893531799316,95.98878746032715,77.80541743321709,89.76499863767206
mean_episode_return,109200.0,95.8874725341797,0.5346017837524428,83.85681825890819,5.771595534212771,95.35287075042724,96.42207431793213,78.08522272469543,89.62841379312097
mean_episode_return,110400.0,95.51683921813964,0.14884986877441264,84.49091368455677,5.060936649145319,95.36798934936523,95.66568908691406,79.42997703541145,89.55185033370209
mean_episode_return,111600.0,94.751051902771,0.4458925247192411,84.82557692203197,4.858441037860317,95.19694442749024,94.30515937805175,79.96713588417165,89.68401795989229
mean_episode_return,112800.0,95.98176193237305,0.933319091796875,85.16024015950717,4.6559454265753075,96.91508102416992,95.04844284057617,80.50429473293185,89.81618558608247
mean_episode_return,114000.0,96.543625831604,0.6066436767578125,85.49490339698235,4.453449815290291,97.15026950836182,95.93698215484619,81.04145358169207,89.94835321227265
mean_episode_return,115200.0,96.2452651977539,0.31034698486327983,87.0849077642442,2.995775401261774,95.93491821289062,96.55561218261718,84.08913236298244,90.08068316550599
mean_episode_return,116400.0,96.4101435661316,0.817704486846921,87.26597198968192,2.9497433968934104,97.22784805297852,95.59243907928467,84.3162285927885,90.21571538657533
mean_episode_return,117600.0,96.85824432373047,0.4894042968750014,87.44703621511962,2.9037113925250395,97.34764862060547,96.36884002685547,84.54332482259458,90.35074760764466
mean_episode_return,118800.0,96.82540159225464,1.2295353889465304,87.62810044055732,2.8576793881566758,95.5958662033081,98.05493698120117,84.77042105240065,90.485779828714
mean_episode_return,120000.0,97.19776611328125,1.9150573730468778,87.80916466599504,2.811647383788305,95.28270874023437,99.11282348632812,84.99751728220673,90.62081204978334
mean_episode_return,121200.0,97.48093891143799,2.035683822631839,88.86804254964949,1.871905828424218,95.44525508880615,99.51662273406983,86.99613672122527,90.7399483780737
mean_episode_return,122400.0,97.08725833892822,1.6338808059692411,88.67787246868366,2.179247576775147,95.45337753295898,98.72113914489746,86.4986248919085,90.8571200454588
mean_episode_return,123600.0,96.81155376434327,1.389395141601561,88.48770238771782,2.4865893251260758,95.4221586227417,98.20094890594483,86.00111306259174,90.9742917128439
mean_episode_return,124800.0,96.06241149902344,2.1789825439453097,88.29753230675198,2.7939310734770046,93.88342895507813,98.24139404296875,85.50360123327498,91.09146338022899
mean_episode_return,126000.0,96.60225648880004,2.3974553108215346,88.71168318086605,2.6573261311186798,94.20480117797851,98.99971179962158,86.05435704974737,91.36900931198473
mean_episode_return,127200.0,95.88875827789306,1.7263788223266587,88.87483374392949,2.833062808302962,94.16237945556641,97.61513710021973,86.04177093562653,91.70789655223246
mean_episode_return,128400.0,95.98527965545654,1.815971755981444,89.03798430699294,3.008799485487245,94.1693078994751,97.80125141143799,86.0291848215057,92.04678379248018
mean_episode_return,129600.0,96.30932273864747,1.5018611907958999,89.20113487005639,3.1845361626715274,94.80746154785156,97.81118392944336,86.01659870738486,92.38567103272791
mean_episode_return,130800.0,97.631338596344,0.20833978652954954,90.09954940910939,2.6822769907478445,97.42299880981444,97.83967838287354,87.41727241836155,92.78182639985724
mean_episode_return,132000.0,97.71628150939941,0.5579517364501925,90.16707832825881,3.056512186483772,98.2742332458496,97.15832977294922,87.11056614177504,93.22359051474258
mean_episode_return,133200.0,97.16448488235474,0.9618309974670396,90.23460724740822,3.4307473822196926,98.12631587982177,96.2026538848877,86.80385986518853,93.66535462962791
mean_episode_return,134400.0,97.00631103515624,0.4668472290039105,90.30213616655763,3.80498257795562,97.47315826416016,96.53946380615234,86.49715358860202,94.10711874451326
mean_episode_return,135600.0,97.59831714630127,1.0743505477905302,90.36980690653701,3.9517799174593833,98.6726676940918,96.52396659851074,86.41802698907762,94.32158682399638
mean_episode_return,136800.0,98.9402723312378,0.5666944503784137,90.21157063979003,3.9689699519065584,99.50696678161621,98.37357788085939,86.24260068788347,94.18054059169658
mean_episode_return,138000.0,98.95247106552125,0.5452958106994643,90.05333437304304,3.9861599863537265,99.49776687622071,98.40717525482178,86.06717438668932,94.03949435939677
mean_episode_return,139200.0,98.07778549194336,1.211456298828125,89.89509810629608,4.003350020800902,99.28924179077148,96.86632919311523,85.89174808549517,93.89844812709697
mean_episode_return,140400.0,97.00655069351197,1.1675421714782743,88.92065329989993,4.886788525933611,98.17409286499024,95.8390085220337,84.03386477396631,93.80744182583354
mean_episode_return,141600.0,96.9098440170288,1.1199541091918945,89.10232489988593,4.788130086348005,98.0297981262207,95.78988990783691,84.31419481353792,93.89045498623393
mean_episode_return,142800.0,96.20438795089721,0.40549707412719727,89.28399649987193,4.689471646762385,96.60988502502441,95.79889087677002,84.59452485310955,93.97346814663432
mean_episode_return,144000.0,96.5894889831543,0.05754928588866903,89.46566809985794,4.590813207176772,96.53193969726563,96.64703826904297,84.87485489268117,94.05648130703472
mean_episode_return,145200.0,96.43032054901123,0.3109228134155302,90.25287897618287,3.887541013468841,96.74124336242676,96.1193977355957,86.36533796271402,94.1404199896517
mean_episode_return,146400.0,95.81798686981202,0.1970350265502887,90.85627241055101,3.383493484500022,95.62095184326172,96.0150218963623,87.47277892605099,94.23976589505104
mean_episode_return,147600.0,96.33417501449586,0.22106637954712482,91.45966584491916,2.879445955531203,96.55524139404298,96.11310863494873,88.58021988938796,94.33911180045037
mean_episode_return,148800.0,96.27267341613769,0.18973274230957315,92.06305927928732,2.375398426562384,96.46240615844727,96.08294067382812,89.68766085272493,94.4384577058497
mean_episode_return,150000.0,95.31457347869872,0.08807849884033914,92.66645271365546,1.8713508975935582,95.40265197753907,95.22649497985839,90.7951018160619,94.53780361124902
mean_episode_return,151200.0,96.26561317443847,0.6689205169677734,93.27880263583691,1.2734673667431124,95.5966926574707,96.93453369140624,92.0053352690938,94.55227000258003
mean_episode_return,152400.0,96.42802219390869,0.5282552719116183,93.71114549391734,0.8451001735358048,95.89976692199707,96.9562774658203,92.86604532038155,94.55624566745315
mean_episode_return,153600.0,96.25551910400391,0.6865661621093722,94.14348835199779,0.41673298032849004,96.94208526611328,95.56895294189454,93.7267553716693,94.56022133232628
mean_episode_return,154800.0,97.18208656311035,0.18726158142089844,94.57583121007822,0.011634212878817607,97.36934814453124,96.99482498168945,94.58746542295704,94.5641969971994
mean_episode_return,156000.0,97.45159263610839,0.18977470397948792,94.31715641720658,0.31194559569926383,97.2618179321289,97.64136734008788,94.00521082150732,94.62910201290585
mean_episode_return,157200.0,97.91771383285521,0.20122480392455344,94.64058009977269,0.07673170358228276,98.11893863677977,97.71648902893067,94.56384839619041,94.71731180335497
mean_episode_return,158400.0,97.84008674621582,0.2997524261474638,94.9640037823388,0.1584821885346841,98.13983917236328,97.54033432006835,95.12248597087348,94.80552159380412
mean_episode_return,159600.0,97.84603080749511,1.499950790405272,95.28742746490491,0.39369608065165806,99.34598159790039,96.34608001708985,95.68112354555657,94.89373138425326
mean_episode_return,160800.0,98.11091194152831,1.3253280639648395,95.23147398118527,0.1145624439095414,99.43624000549316,96.78558387756348,95.34603642509482,95.11691153727574
mean_episode_return,162000.0,97.57827043533325,0.5054053306579647,95.60472692372508,0.15714386682652304,98.08367576599122,97.07286510467529,95.7618707905516,95.44758305689855
mean_episode_return,163200.0,98.40704650878905,0.02874603271484233,95.97797986626487,0.19972528974351178,98.4357925415039,98.37830047607422,96.17770515600839,95.77825457652136
mean_episode_return,164400.0,98.68822298049926,0.29094724655151794,96.35123280880467,0.24230671266050052,98.97917022705079,98.39727573394775,96.59353952146517,96.10892609614417
mean_episode_return,165600.0,98.80021743774414,0.45679740905761435,95.84554747045775,0.4080570654004916,99.25701484680175,98.34342002868652,95.43749040505725,96.25360453585823
mean_episode_return,166800.0,98.18479623794556,1.1142384529113798,95.98834227608884,0.11902844629280906,99.29903469085694,97.07055778503418,95.86931382979603,96.10737072238165
mean_episode_return,168000.0,98.8520679473877,0.537299728393549,96.13113708171994,0.17000017281486635,99.38936767578124,98.31476821899415,96.30113725453481,95.96113690890508
mean_episode_return,169200.0,100.15966873168945,1.1196859359741183,96.27393188735104,0.45902879192254886,101.27935466766357,99.03998279571533,96.73296067927359,95.81490309542849
mean_episode_return,170400.0,100.32917613983155,0.9021482467651367,94.41417932030706,1.2283678467400776,101.23132438659668,99.42702789306641,93.18581147356699,95.64254716704714
mean_episode_return,171600.0,100.34185104370117,0.8629234313964815,94.43308291441082,0.9462657455562464,101.20477447509765,99.47892761230469,93.48681716885457,95.37934865996706
