metric,env_steps,state_mean,state_std,vision_mean,vision_std,state_seed_0,state_seed_1,vision_seed_0,vision_seed_1
mean_episode_return,107000.0,83.72553284922489,6.153286492239744,83.29764271133814,4.9997626729728,77.57224635698515,89.87881934146463,88.29740538431095,78.29788003836535
mean_episode_return,108000.0,83.78520803544458,5.979790602227489,83.56922640028868,4.571397439384583,77.80541743321709,89.76499863767206,88.14062383967327,78.9978289609041
mean_episode_return,109000.0,83.84488322166426,5.8062947122152195,83.84081008923923,4.143032205796359,78.03858850944904,89.65117793387948,87.98384229503559,79.69777788344287
mean_episode_return,110000.0,83.90455840788394,5.632798822202965,84.11239377818976,3.7146669722081427,78.27175958568098,89.53735723008691,87.8270607503979,80.39772680598162
mean_episode_return,111000.0,84.65824530329436,4.959688843502825,84.85596068594502,3.2462328924174244,79.69855645979155,89.6179341467972,88.10219357836245,81.6097277935276
mean_episode_return,112000.0,84.9371313345237,4.790942500765311,85.63233926131772,2.7750132778639767,80.14618883375839,89.72807383528901,88.4073525391817,82.85732598345375
mean_episode_return,113000.0,85.21601736575303,4.622196158027805,86.40871783669041,2.303793663310529,80.59382120772523,89.83821352378084,88.71251150000094,84.10492417337989
mean_episode_return,114000.0,85.49490339698235,4.453449815290291,87.1850964120631,1.832574048757074,81.04145358169207,89.94835321227265,89.01767046082018,85.35252236330604
mean_episode_return,115000.0,85.77378942821169,4.284703472552792,87.9614749874358,1.3613544342036192,81.4890859556589,90.05849290076448,89.32282942163943,86.60012055323219
mean_episode_return,116000.0,87.20561724786936,2.9650873983495316,88.47919411256684,1.2085927889393844,84.24052984951982,90.17070464621888,89.68778690150623,87.27060132362746
mean_episode_return,117000.0,87.35650410240078,2.926727394709225,88.97893156468643,1.0779699329840184,84.42977670769154,90.28323149711,90.05690149767045,87.90096163170242
mean_episode_return,118000.0,87.5073909569322,2.8883673910689183,89.47866901680604,0.9473470770286596,84.61902356586327,90.39575834800111,90.42601609383469,88.53132193977737
mean_episode_return,119000.0,87.65827781146362,2.8500073874286116,89.97840646892561,0.8167242210733008,84.808270424035,90.50828519889222,90.79513068999891,89.16168224785231
mean_episode_return,120000.0,87.80916466599504,2.811647383788305,90.4781439210452,0.6861013651179348,84.99751728220673,90.62081204978334,91.16424528616314,89.79204255592727
mean_episode_return,121000.0,88.89973756314379,1.8206822036990644,91.11996441101803,0.5058802645565592,87.07905535944472,90.72041976684285,91.6258446755746,90.61408414646148
mean_episode_return,122000.0,88.74126249567226,2.0768003273248397,91.77166233142987,0.3222111576856719,86.66446216834743,90.8180628229971,92.09387348911554,91.4494511737442
mean_episode_return,123000.0,88.58278742820073,2.332918450950615,92.4233602518417,0.13854205081477744,86.24986897725012,90.91570587915135,92.56190230265648,92.28481820102692
mean_episode_return,124000.0,88.4243123607292,2.589036574576383,93.07505817225353,0.04512705605610989,85.83527578615282,91.01334893530559,93.02993111619742,93.12018522830964
mean_episode_return,125000.0,88.26583729325768,2.8451546982021654,93.72675609266537,0.22879616292700433,85.42068259505551,91.11099199145984,93.49795992973836,93.95555225559237
mean_episode_return,126000.0,88.71168318086605,2.6573261311186798,94.33194047692196,0.3830074565115922,86.05435704974737,91.36900931198473,93.94893302041037,94.71494793343355
mean_episode_return,127000.0,88.84764198341892,2.8037733621055807,94.93389129984156,0.535170880723328,86.04386862131334,91.6514153455245,94.39872041911823,95.46906218056489
mean_episode_return,128000.0,88.98360078597179,2.9502205930924816,95.53584212276118,0.6873343049350709,86.0333801928793,91.93382137906427,94.8485078178261,96.22317642769625
mean_episode_return,129000.0,89.11955958852465,3.0966678240793826,96.13779294568079,0.8394977291468066,86.02289176444528,92.21622741260404,95.29829521653397,96.97729067482759
mean_episode_return,130000.0,89.25551839107754,3.2431150550662906,96.73974376860039,0.9916611533585424,86.01240333601125,92.49863344614383,95.74808261524184,97.73140492195893
mean_episode_return,131000.0,90.11080422896764,2.744649523370498,97.0589031386099,0.8679555271425201,87.36615470559714,92.85545375233814,96.19094761146738,97.92685866575242
mean_episode_return,132000.0,90.16707832825881,3.056512186483772,97.35840320975399,0.7250718385972945,87.11056614177504,93.22359051474258,96.6333313711567,98.08347504835129
mean_episode_return,133000.0,90.22335242755,3.368374849597039,97.6579032808981,0.5821881500520689,86.85497757795295,93.59172727714703,97.07571513084604,98.24009143095017
mean_episode_return,134000.0,90.27962652684117,3.680237512710306,97.9574033520422,0.4393044615068433,86.59938901413086,93.95986403955148,97.51809889053536,98.39670781354904
mean_episode_return,135000.0,90.33590062613234,3.9921001758235803,98.25690342318629,0.29642077296161773,86.34380045030876,94.32800080195592,97.96048265022468,98.55332419614791
mean_episode_return,136000.0,90.317061484288,3.957509928941775,98.40827079222298,0.28741154799462265,86.35955155534623,94.27457141322978,98.12085924422836,98.6956823402176
mean_episode_return,137000.0,90.18519792866553,3.9718349576477507,98.54934016592597,0.2877091039180968,86.21336297101777,94.15703288631327,98.26163106200788,98.83704926984407
