metric,tag,trainer_step,mean,std,seed_0,seed_1,raw_seed_0,raw_seed_1
train_mean_reward,Reward / Total reward (mean),16800.0,60.37040026996208,5.618427078677151,65.98882734863923,54.75197319128493,79.6371841430664,92.89862823486328
train_mean_reward,Reward / Total reward (mean),17200.0,65.18887049367963,4.589962228737619,69.77883272241725,60.59890826494201,84.9388542175293,83.98664855957031
train_mean_reward,Reward / Total reward (mean),17600.0,68.68261571257065,5.188555323761584,73.87117103633224,63.494060388809075,90.24052429199219,75.07466888427734
train_mean_reward,Reward / Total reward (mean),18000.0,72.40815922044715,4.8017796227788025,77.20993884322596,67.60637959766835,90.56501007080078,84.05565643310547
train_mean_reward,Reward / Total reward (mean),18400.0,76.31914135951202,3.62670888499062,79.94585024450264,72.6924324745214,90.88949584960938,93.0366439819336
train_mean_reward,Reward / Total reward (mean),18800.0,78.88285710921606,1.8155268827727724,80.69838399198883,77.06733022644329,83.7085189819336,94.56692123413086
train_mean_reward,Reward / Total reward (mean),19200.0,80.36875974743144,0.5045441309888048,79.86421561644264,80.87330387842024,76.52754211425781,96.09719848632812
train_mean_reward,Reward / Total reward (mean),19600.0,80.91804780649008,1.8092581685605822,79.10878963792949,82.72730597505065,76.08708572387695,90.14331436157227
train_mean_reward,Reward / Total reward (mean),20000.0,80.71804420222331,2.301686625180494,78.41635757704282,83.0197308274038,75.6466293334961,84.1894302368164
train_mean_reward,Reward / Total reward (mean),20400.0,80.51027062789193,1.5283327901346269,78.9819378377573,82.03860341802655,81.24425888061523,78.11409378051758
train_mean_reward,Reward / Total reward (mean),20800.0,80.29628107750885,0.257646878243861,80.55392795575271,80.03863419926499,86.84188842773438,72.03875732421875
train_mean_reward,Reward / Total reward (mean),21200.0,77.22295506639855,4.6804404415141505,81.9033955079127,72.5425146248844,87.30126571655273,42.55803632736206
train_mean_reward,Reward / Total reward (mean),21600.0,71.86215988670648,11.212685120697891,83.07484500740438,60.649474766008595,87.7606430053711,13.077315330505371
train_mean_reward,Reward / Total reward (mean),22000.0,67.29739752511074,16.980949244972923,84.27834677008366,50.31644828013781,89.09235382080078,8.984342336654663
train_mean_reward,Reward / Total reward (mean),22400.0,63.369461417992035,22.138028925320988,85.50749034331302,41.23143249267105,90.42406463623047,4.891369342803955
train_mean_reward,Reward / Total reward (mean),22800.0,61.62854082647889,25.017765931814104,86.646306758293,36.610774894664786,91.20157241821289,18.12814450263977
train_mean_reward,Reward / Total reward (mean),23200.0,61.637232647450205,26.075628799223256,87.71286144667346,35.561603848226945,91.97908020019531,31.364919662475586
train_mean_reward,Reward / Total reward (mean),23600.0,64.99962595789546,23.639989981669867,88.63961593956533,41.3596359762256,92.34663391113281,64.55176448822021
train_mean_reward,Reward / Total reward (mean),24000.0,71.04498045991988,18.409549816146438,89.45453027606632,52.63543064377345,92.71418762207031,97.73860931396484
train_mean_reward,Reward / Total reward (mean),24400.0,73.78908724269176,16.331341635143716,90.12042887783548,57.45774560754805,92.78402328491211,76.74700546264648
train_mean_reward,Reward / Total reward (mean),24800.0,73.89219585006161,16.774919041757553,90.66711489181917,57.11727680830406,92.8538589477539,55.755401611328125
train_mean_reward,Reward / Total reward (mean),25200.0,74.69103100255906,15.534897239021277,90.22592824158033,59.15613376353778,88.461181640625,67.31156158447266
train_mean_reward,Reward / Total reward (mean),25600.0,76.04644739115858,12.947996068804912,88.99444345996349,63.09845132235367,84.0685043334961,78.86772155761719
train_mean_reward,Reward / Total reward (mean),26000.0,72.69679474421044,15.192043104815045,87.88883784902548,57.50475163939539,83.46641540527344,35.129952907562256
train_mean_reward,Reward / Total reward (mean),26400.0,65.58308686882415,21.30084870580638,86.88393557463054,44.28223816301778,82.86432647705078,-8.607815742492676
train_mean_reward,Reward / Total reward (mean),26800.0,64.46665159917005,22.771909366637903,87.23856096580795,41.69474223253214,88.65706253051758,31.3447585105896
train_mean_reward,Reward / Total reward (mean),27200.0,68.14803441410166,20.532774075341568,88.68080848944322,47.61526033876009,94.44979858398438,71.29733276367188
train_mean_reward,Reward / Total reward (mean),27600.0,68.54116226867757,20.37887591081647,88.92003817949403,48.16228635786109,89.87695693969727,50.35039043426514
train_mean_reward,Reward / Total reward (mean),28000.0,66.3036861549689,21.893167447708347,88.19685360267725,44.41051870726056,85.30411529541016,29.4034481048584
train_mean_reward,Reward / Total reward (mean),28400.0,66.2867953404485,21.655132732122976,87.94192807257149,44.631662608325534,86.92222595214844,45.51623821258545
train_mean_reward,Reward / Total reward (mean),28800.0,68.04637276527873,20.0152370145558,88.06160977983453,48.031135750722925,88.54033660888672,61.6290283203125
train_mean_reward,Reward / Total reward (mean),29200.0,66.07028769968025,21.012029298992047,87.0823169986723,45.0582584006882,83.16514587402344,33.166749000549316
train_mean_reward,Reward / Total reward (mean),29600.0,61.105672641738835,24.118171985031044,85.22384462676987,36.98750065670779,77.78995513916016,4.704469680786133
train_mean_reward,Reward / Total reward (mean),30000.0,60.65787995985713,24.140849824810722,84.79872978466784,36.517030135046404,83.09827041625977,34.63514804840088
train_mean_reward,Reward / Total reward (mean),30400.0,63.823545178823196,21.696755787582955,85.52030096640615,42.126789391240244,88.40658569335938,64.56582641601562
train_mean_reward,Reward / Total reward (mean),30800.0,67.9180379558027,18.439347379089803,86.3573853348925,49.47869057671289,89.70572280883789,78.88629531860352
train_mean_reward,Reward / Total reward (mean),31200.0,72.75559277919294,14.531287473584342,87.28688025277728,58.224305305608596,91.0048599243164,93.2067642211914
train_mean_reward,Reward / Total reward (mean),31600.0,75.10661312411119,12.859001002427041,87.96561412653823,62.24761212168414,90.68054962158203,78.34083938598633
train_mean_reward,Reward / Total reward (mean),32000.0,75.46840588625184,12.975333278748275,88.44373916500011,62.493072607503564,90.35623931884766,63.47491455078125
train_mean_reward,Reward / Total reward (mean),32400.0,77.28787511488525,11.170525793530842,88.4584009084161,66.11734932135441,88.51704788208008,80.61445617675781
train_mean_reward,Reward / Total reward (mean),32800.0,80.2734855167129,7.828806499082496,88.10229201579538,72.44467901763039,86.6778564453125,97.75399780273438
train_mean_reward,Reward / Total reward (mean),33200.0,82.6082659524328,6.665166170945682,89.27343212337848,75.94309978148712,93.95799255371094,89.93678283691406
train_mean_reward,Reward / Total reward (mean),33600.0,84.42238241526655,7.243989015858105,91.66637143112466,77.17839339940845,101.23812866210938,82.11956787109375
train_mean_reward,Reward / Total reward (mean),34000.0,84.94269528463023,6.890058537515586,91.83275382214582,78.05263674711465,92.49828338623047,81.54961013793945
train_mean_reward,Reward / Total reward (mean),34400.0,84.42796527921786,5.789925400569103,90.21789067978696,78.63803987864875,83.75843811035156,80.97965240478516
train_mean_reward,Reward / Total reward (mean),34800.0,80.22554524802868,9.098103538476671,89.32364878650534,71.127441709552,85.7466812133789,41.08504903316498
train_mean_reward,Reward / Total reward (mean),35200.0,73.07297319621804,15.93293069626748,89.00590389248552,57.14004249995056,87.73492431640625,1.1904456615447998
train_mean_reward,Reward / Total reward (mean),35600.0,71.69374732137491,18.325634911265848,90.01938223264077,53.36811241010907,94.07329559326172,38.2803920507431
train_mean_reward,Reward / Total reward (mean),36000.0,74.9331983881058,17.164640772030257,92.09783916013605,57.76855761607553,100.41166687011719,75.3703384399414
train_mean_reward,Reward / Total reward (mean),36400.0,77.03250383987915,15.283915986764832,92.316419826644,61.74858785311433,93.19074249267578,77.66870880126953
train_mean_reward,Reward / Total reward (mean),36800.0,78.21969279968653,12.827406684675537,91.04709948436206,65.39228611501099,85.96981811523438,79.96707916259766
train_mean_reward,Reward / Total reward (mean),37200.0,78.527584912967,11.723027261192584,90.25061217415958,66.80455765177442,87.06466293334961,72.45364379882812
train_mean_reward,Reward / Total reward (mean),37600.0,78.13203954902593,11.70035174059469,89.83239128962063,66.43168780843125,88.15950775146484,64.9402084350586
train_mean_reward,Reward / Total reward (mean),38000.0,80.17259559796099,10.646369191548018,90.81896478950901,69.52622640641297,94.7652587890625,81.90438079833984
train_mean_reward,Reward / Total reward (mean),38400.0,84.16203277719691,8.767341019742318,92.92937379693923,75.3946917574546,101.37100982666016,98.8685531616211
train_mean_reward,Reward / Total reward (mean),38800.0,86.70102018843232,7.288236905759675,93.989257094192,79.41278328267265,98.22879028320312,95.48514938354492
train_mean_reward,Reward / Total reward (mean),39200.0,88.07964778526735,6.129072038035481,94.20871982330283,81.95057574723187,95.0865707397461,92.10174560546875
train_mean_reward,Reward / Total reward (mean),39600.0,89.5548074768711,5.229677842220376,94.78448531909147,84.32512963465072,97.0875473022461,93.82334518432617
train_mean_reward,Reward / Total reward (mean),40000.0,91.10719284428984,4.538100183932556,95.6452930282224,86.56909266035728,99.0885238647461,95.5449447631836
train_mean_reward,Reward / Total reward (mean),40400.0,92.4231470824387,3.8798732288110855,96.3030203112498,88.54327385362762,98.93392944335938,96.43999862670898
train_mean_reward,Reward / Total reward (mean),40800.0,93.54995641717167,3.248326836222695,96.79828325339437,90.30162958094898,98.77933502197266,97.33505249023438
train_mean_reward,Reward / Total reward (mean),41200.0,92.7971264649141,2.8834724888756185,95.68059895378971,89.91365397603847,91.2098617553711,88.36175155639648
train_mean_reward,Reward / Total reward (mean),41600.0,90.54058508306409,2.731971777721583,93.27255686078567,87.8086133053425,83.64038848876953,79.3884506225586
train_mean_reward,Reward / Total reward (mean),42000.0,88.72021831059189,2.887867003476096,91.60808531406799,85.8323513071158,84.95019912719727,77.92730331420898
train_mean_reward,Reward / Total reward (mean),42400.0,87.24879122562196,3.2896789787574363,90.5384702043794,83.95911224686452,86.260009765625,76.46615600585938
train_mean_reward,Reward / Total reward (mean),42800.0,86.7255813661177,3.278056278098724,90.00363764421641,83.44752508801896,87.86430740356445,81.40117645263672
train_mean_reward,Reward / Total reward (mean),43200.0,86.96094528698595,2.9356858366879597,89.8966311236739,84.02525945029798,89.4686050415039,86.33619689941406
train_mean_reward,Reward / Total reward (mean),43600.0,87.66214154453016,3.3938550658347424,91.0559966103649,84.26828647869542,95.6934585571289,85.24039459228516
train_mean_reward,Reward / Total reward (mean),44000.0,88.73600367141515,4.492456031427565,93.22845970284271,84.24354763998758,101.9183120727539,84.14459228515625
train_mean_reward,Reward / Total reward (mean),44400.0,89.49814589367509,4.206400738227984,93.70454663190307,85.2917451554471,95.60889434814453,89.48453521728516
train_mean_reward,Reward / Total reward (mean),44800.0,90.01091219223498,2.8126204379944966,92.82353263022948,87.19829175424049,89.29947662353516,94.82447814941406
train_mean_reward,Reward / Total reward (mean),45200.0,89.54527455359266,2.3134867007373927,91.85876125433006,87.23178785285528,87.99967575073242,87.36577224731445
train_mean_reward,Reward / Total reward (mean),45600.0,88.29691376518858,2.5300702138614,90.82698397904998,85.76684355132718,86.69987487792969,79.90706634521484
train_mean_reward,Reward / Total reward (mean),46000.0,88.143652456853,2.2880900608596235,90.43174251771264,85.85556239599339,88.85077667236328,86.2104377746582
train_mean_reward,Reward / Total reward (mean),46400.0,88.86647073257225,1.6792589749572286,90.54572970752949,87.18721175761503,91.00167846679688,92.51380920410156
train_mean_reward,Reward / Total reward (mean),46800.0,89.74686005773749,1.747264601840783,91.49412465957828,87.99959545589671,95.28770446777344,91.24913024902344
train_mean_reward,Reward / Total reward (mean),47200.0,90.75330622245953,2.356739598953098,93.11004582141263,88.39656662350643,99.57373046875,89.98445129394531
train_mean_reward,Reward / Total reward (mean),47600.0,89.1464995006727,3.8867069867796715,93.03320648745238,85.25979251389303,92.72584915161133,72.71269607543945
train_mean_reward,Reward / Total reward (mean),48000.0,85.4490904696788,6.153068287177639,91.60215875685643,79.29602218250115,85.87796783447266,55.440940856933594
train_mean_reward,Reward / Total reward (mean),48400.0,82.91941870753013,7.511926828228432,90.43134553575857,75.4074918793017,85.74809265136719,59.853370666503906
train_mean_reward,Reward / Total reward (mean),48800.0,81.32393676045771,8.144783161801492,89.4687199222592,73.17915359865621,85.61821746826172,64.26580047607422
train_mean_reward,Reward / Total reward (mean),49200.0,82.4653337955732,7.511227530417756,89.97656132599096,74.95410626515545,92.00792694091797,82.05391693115234
train_mean_reward,Reward / Total reward (mean),49600.0,85.79623401643903,5.864542327068577,91.6607763435076,79.93169168937045,98.39763641357422,99.84203338623047
train_mean_reward,Reward / Total reward (mean),50000.0,84.92247591401792,7.1037365609346494,92.02621247495257,77.81873935308327,93.48795700073242,69.36693000793457
train_mean_reward,Reward / Total reward (mean),50400.0,80.68499115296727,10.651634344572912,91.33662549754018,70.03335680839436,88.57827758789062,38.89182662963867
train_mean_reward,Reward / Total reward (mean),50800.0,77.94186918885332,12.698505885692512,90.64037507454583,65.2433633031608,87.85537338256836,46.08338928222656
train_mean_reward,Reward / Total reward (mean),51200.0,76.39423746228871,13.54455643279718,89.9387938950859,62.849681029491535,87.1324691772461,53.27495193481445
train_mean_reward,Reward / Total reward (mean),51600.0,76.25588622379826,12.271796078549755,88.52768230234801,63.9840901452485,82.88323593139648,68.52172660827637
train_mean_reward,Reward / Total reward (mean),52000.0,77.24495937576711,9.303987003220662,86.54894637898778,67.94097237254645,78.63400268554688,83.76850128173828
train_mean_reward,Reward / Total reward (mean),52400.0,79.15864488403653,6.885377484046252,86.04402236808279,72.27326739999029,84.02432632446289,89.60244750976562
train_mean_reward,Reward / Total reward (mean),52800.0,81.81202027734642,4.906127609795597,86.71814788714201,76.90589266755082,89.4146499633789,95.43639373779297
train_mean_reward,Reward / Total reward (mean),53200.0,83.1342063708029,4.302790576606007,87.43699694740891,78.8314157941969,90.31239318847656,86.53350830078125
train_mean_reward,Reward / Total reward (mean),53600.0,83.3914410243767,4.800183816265275,88.19162484064198,78.59125720811143,91.21013641357422,77.63062286376953
train_mean_reward,Reward / Total reward (mean),54000.0,84.45916722379823,3.9282368052094867,88.38740402900773,80.53093041858875,89.1705207824707,88.28962326049805
train_mean_reward,Reward / Total reward (mean),54400.0,86.17528665989798,1.960817593581659,88.13610425347963,84.21446906631631,87.13090515136719,98.94862365722656
train_mean_reward,Reward / Total reward (mean),54800.0,87.88033285880218,0.8673475410518492,88.74768039985402,87.01298531775032,91.19398498535156,98.20705032348633
train_mean_reward,Reward / Total reward (mean),55200.0,89.57652046794993,0.4730368158004623,90.0495572837504,89.10348365214948,95.25706481933594,97.4654769897461
train_mean_reward,Reward / Total reward (mean),55600.0,90.64901239486777,0.11237560107056765,90.5366367937972,90.76138799593834,92.48495483398438,97.39300537109375
train_mean_reward,Reward / Total reward (mean),56000.0,91.22254777600163,0.8506693712373163,90.37187840476432,92.07321714723895,89.71284484863281,97.3205337524414
train_mean_reward,Reward / Total reward (mean),56400.0,91.40760670224662,1.9255481617847678,89.48205854046185,93.33315486403139,85.92277908325195,98.37290573120117
train_mean_reward,Reward / Total reward (mean),56800.0,91.28188446458049,3.2696949686368058,88.01218949594369,94.5515794332173,82.1327133178711,99.42527770996094
train_mean_reward,Reward / Total reward (mean),57200.0,89.62334044214779,3.443007027765887,86.1803334143819,93.06634746991368,78.85290908813477,87.12541961669922
train_mean_reward,Reward / Total reward (mean),57600.0,86.73853899190183,2.67965128871662,84.0588877031852,89.41819028061845,75.57310485839844,74.8255615234375
train_mean_reward,Reward / Total reward (mean),58000.0,85.72309018094822,1.9066448438395014,83.81644533710872,87.62973502478772,82.84667587280273,80.47591400146484
train_mean_reward,Reward / Total reward (mean),58400.0,86.20312348142849,1.125917834300111,85.07720564712838,87.3290413157286,90.12024688720703,86.12626647949219
train_mean_reward,Reward / Total reward (mean),58800.0,86.58781387913695,0.163861403670559,86.42395247546638,86.7516752828075,91.81093978881836,84.44221115112305
train_mean_reward,Reward / Total reward (mean),59200.0,86.89622995462791,0.9432585638311224,87.83948851845904,85.95297139079679,93.50163269042969,82.7581558227539
train_mean_reward,Reward / Total reward (mean),59600.0,86.709103562091,2.6151132902738823,89.32421685236488,84.09399027181712,95.26313018798828,76.65806579589844
train_mean_reward,Reward / Total reward (mean),60000.0,86.1255431951318,4.738755823869504,90.8642990190013,81.38678737126229,97.02462768554688,70.55797576904297
train_mean_reward,Reward / Total reward (mean),60400.0,83.87533842573434,5.6691411031874,89.54447952892174,78.20619732254694,84.26520156860352,65.48383712768555
train_mean_reward,Reward / Total reward (mean),60800.0,80.2918181343863,5.64492057908312,85.93673871346942,74.64689755530318,71.50577545166016,60.409698486328125
train_mean_reward,Reward / Total reward (mean),61200.0,79.9878757416399,6.059903138071178,86.04777887971107,73.92797260356872,86.49193954467773,71.05227279663086
train_mean_reward,Reward / Total reward (mean),61600.0,82.3075956677748,6.826248163533123,89.13384383130793,75.48134750424168,101.47810363769531,81.6948471069336
train_mean_reward,Reward / Total reward (mean),62000.0,82.4185153464757,6.692180629215173,89.11069597569087,75.72633471726053,89.01810455322266,76.70628356933594
train_mean_reward,Reward / Total reward (mean),62400.0,80.76239482722939,5.837783047073302,86.60017787430269,74.92461178015608,76.55810546875,71.71772003173828
train_mean_reward,Reward / Total reward (mean),62800.0,81.09366830318976,5.516900021643011,86.61056832483277,75.57676828154675,86.65213012695312,78.18539428710938
train_mean_reward,Reward / Total reward (mean),63200.0,83.01485697531548,5.6228286415819895,88.63768561689747,77.39202833373349,96.74615478515625,84.65306854248047
train_mean_reward,Reward / Total reward (mean),63600.0,83.71541455669282,4.321623737850551,88.03703829454336,79.39379081884226,85.63444900512695,87.40084075927734
train_mean_reward,Reward / Total reward (mean),64000.0,83.43946726547144,1.8947120151827903,85.33417928065423,81.54475525028865,74.52274322509766,90.14861297607422
train_mean_reward,Reward / Total reward (mean),64400.0,84.03014436901776,1.8732715957888146,85.90341596480658,82.15687277322895,88.18036270141602,84.60534286499023
train_mean_reward,Reward / Total reward (mean),64800.0,85.31412098837828,3.776208219013867,89.09032920739214,81.53791276936441,101.83798217773438,79.06207275390625
train_mean_reward,Reward / Total reward (mean),65200.0,86.69957064018993,4.255361793106594,90.95493243329652,82.44420884708333,98.41334533691406,86.06939315795898
train_mean_reward,Reward / Total reward (mean),65600.0,88.16619871796249,3.5954889278934843,91.76168764585597,84.570709790069,94.98870849609375,93.07671356201172
train_mean_reward,Reward / Total reward (mean),66000.0,88.66209601355456,4.22676154941928,92.88885756297384,84.43533446413528,97.39753723144531,83.89383316040039
train_mean_reward,Reward / Total reward (mean),66400.0,88.38140868340224,5.890950560336208,94.27235924373845,82.49045812306603,99.80636596679688,74.71095275878906
train_mean_reward,Reward / Total reward (mean),66800.0,87.5147449429376,6.803222560695723,94.31796750363333,80.71152238224188,94.50040054321289,73.59577941894531
train_mean_reward,Reward / Total reward (mean),67200.0,86.17930007422314,7.113960952609311,93.29326102683244,79.06533912161382,89.1944351196289,72.48060607910156
train_mean_reward,Reward / Total reward (mean),67600.0,84.96447277422226,7.7073247679468295,92.67179754216909,77.25714800627543,90.18594360351562,70.02438354492188
train_mean_reward,Reward / Total reward (mean),68000.0,83.84613952919226,8.526788922023485,92.37292845121574,75.31935060716877,91.17745208740234,67.56816101074219
train_mean_reward,Reward / Total reward (mean),68400.0,83.73667801129326,8.29629991203285,92.03297792332611,75.44037809926041,90.67317581176758,75.92448806762695
train_mean_reward,Reward / Total reward (mean),68800.0,84.43431387509906,7.225848370788384,91.66016224588745,77.20846550431068,90.16889953613281,84.28081512451172
train_mean_reward,Reward / Total reward (mean),69200.0,83.96021049949331,6.770101304052581,90.73031180354589,77.19010919544073,87.01091003417969,77.11668395996094
train_mean_reward,Reward / Total reward (mean),69600.0,82.54871573235832,6.806117816923702,89.35483354928202,75.74259791543462,83.85292053222656,69.95255279541016
train_mean_reward,Reward / Total reward (mean),70000.0,81.56848308393353,6.956307827757712,88.52479091169124,74.61217525617582,85.20462036132812,70.09048461914062
train_mean_reward,Reward / Total reward (mean),70400.0,80.9332601304769,7.19783663696203,88.13109676743893,73.73542349351487,86.55632019042969,70.2284164428711
train_mean_reward,Reward / Total reward (mean),70800.0,80.57096075025555,6.960743903685831,87.53170465394138,73.61021684656971,85.13413619995117,73.10939025878906
train_mean_reward,Reward / Total reward (mean),71200.0,80.4270002286224,6.34075393642523,86.76775416504763,74.08624629219717,83.71195220947266,75.99036407470703
train_mean_reward,Reward / Total reward (mean),71600.0,81.24689154947507,5.35436851474077,86.60126006421584,75.8925230347343,85.93528366088867,83.11763000488281
train_mean_reward,Reward / Total reward (mean),72000.0,82.83786434431637,4.074866729517225,86.9127310738336,78.76299761479915,88.15861511230469,90.2448959350586
train_mean_reward,Reward / Total reward (mean),72400.0,83.95784907738181,3.130060543647957,87.08790962102977,80.82778853373385,87.78862380981445,89.08695220947266
train_mean_reward,Reward / Total reward (mean),72800.0,84.70104336102654,2.45301083726212,87.15405419828866,82.24803252376442,87.41863250732422,87.92900848388672
train_mean_reward,Reward / Total reward (mean),73200.0,84.86938304392378,1.6975950559181001,86.56697809984188,83.17178798800568,84.21867370605469,86.8668098449707
train_mean_reward,Reward / Total reward (mean),73600.0,84.577839046223,0.879486414607527,85.45732546083053,83.69835263161548,81.01871490478516,85.80461120605469
train_mean_reward,Reward / Total reward (mean),74000.0,84.30492069681728,0.2176901601284058,84.52261085694568,84.08723053668886,80.78375244140625,85.64274215698242
train_mean_reward,Reward / Total reward (mean),74400.0,84.04690286604756,0.31905618488555376,83.727846681162,84.36595905093311,80.54878997802734,85.48087310791016
train_mean_reward,Reward / Total reward (mean),74800.0,84.83119828771109,0.34521434164233966,85.17641262935344,84.48598394606876,90.97067642211914,84.96608352661133
train_mean_reward,Reward / Total reward (mean),75200.0,86.44934431132123,1.970298365403714,88.41964267672493,84.4790459459175,101.39256286621094,84.4512939453125
